,,,,,,,,
,,,,,,,Kết thục mục,13:47
,,,,,,,,0:24
,,,,,,Mục 3: Triết lý chất lượng toàn diện và các khuôn khổ,,
,,,,,,,Giới thiệu mục,1:10
,,,,,,,Nền tảng triết học của Deming,10:21
,,,,,,,14 luận điểm của Deming,17:14
,,,,,,,Triết học của Juran và Crosby,14:27
,,,,,,,Các khuôn khổ của quản lý chất lượng - Giải thưởng Malcom Baldrige ,8:58
,,,,,,,Các khuôn khổ của quản lý chất lượng - Những chương trình quốc tế,11:29
,,,,,,,Kết thục mục,0:44
,,,,,,Mục 4: Sự lãnh đạo và kế hoạch chiến lược,,
,,,,,,,Giới thiệu mục,1:02
,,,,,,,Lãnh đạo để đạt được chất lượng,9:49
,,,,,,,Lên kế hoạch chiến lược,19:11
,,,,,,,Kết thục mục,0:38
,,,,,,,Mục 5: Đối tượng khách hàng,
,,,,,,,Giới thiệu mục,1:02
,,,,,,,Sự hài lòng của khách hàng và sự trung thành của họ,10:21
,,,,,,,Xác định khách hàng. Thông tin khách hàng,11:25
,,,,,,,Quản lý quan hệ khách hàng,10:26
,,,,,,,Đo lường mức độ hài lòng của khách hàng,11:43
,,,,,,,Kết thục mục,0:46
,,,,,,Mục 6: Quản lý lực lượng lao động hiệu suất cao,,
,,,,,,,Giới thiệu mục,0:40
,,,,,,,Nguyên tắc hoạt động và động cơ thúc đẩy,9:17
,,,,,,,Thiết kế hệ thống làm việc có hiệu suất cao - Phần 1 ,9:26
,,,,,,,Thiết kế hệ thống làm việc có hiệu suất cao - Phần 2 ,14:06
,,,,,,,Quản lý và duy trì hệ thống làm việc ,16:52
,,,,,,,Kết thục mục,0:58
,,,,,,Mục 7: Quy trình quản lý,,
,,,,,,,Giới thiệu mục,1:07
,,,,,,,Các quy trình kinh doanh. Thiết kế quy trình làm việc.,18:35
,,,,,,,Kiểm soát quy trình và hoàn thiện,17:55
,,,,,,,Kết thục mục,0:48
,,,,,,Mục 8: Đo lường hiệu suất và quản lý thông tin,,
,,,,,,,Giới thiệu mục,1:06
,,,,,,,Phạm vi của đo lường hiệu suất,11:28
,,,,,,,Thiết kế hệ thống đo lường hiệu suất hiệu quả,9:55
,,,,,,,Phân tích và sử dụng dữ liệu hiển thị,5:17
,,,,,,,Cái giá của chất lượng ( Xem trước),10:10
,,,,,,,Quản lý tri thức,4:29
,,,,,,,Kết thục mục,1:17
,,,,,,Mục 9: Xây dựng và Duy trì hiệu suất xuất sắc,,
,,,,,,,Giới thiệu mục,1:45
,,,,,,,Văn hoá tổ chức và hiệu suất xuất sắc,15:04
,,,,,,,Thay đổi cách quản lý,8:52
,,,,,,,Duy trì các tổ chức chất lượng,16:00
,,,,,,,Kết thục mục,0:53
,,,,,,Mục 10: Sáu Sigma và Quá trình cải tiến,,
,,,,,,,Giới thiệu mục,1:13
,,,,,,,Phương pháp sáu Sigma,19:13
,,,,,,,Công cụ cho quy trình cải thiện,11:27
,,,,,,,Công cụ để dựa vào,8:13
,,,,,,,Kết thục mục,0:32
,,,,,,,Kết thục khoá học,7:06
,,,,,,,Bài giảng thêm: Nhận được các khoá học khác của tôi với giảm giá cực lớn (hạ giá 80%),Văn bản
