,,,,,,,,
,,,,,,,Ứng dụng trực tuyến - Xem lại và nộp đơn,2:50
,,,,,,,Thông báo email xem lại ứng dụng PMP ,2 trang
,,,,,,,PMI Quy trình kiểm toán,2:31
,,,,,,,Nội dung kiểm tra PMP,2:10
,,,,,,Phần 2: Vòng quay dự án và những sự ảnh hưởng mang tính tổ chức,,
,,,,,,,Tài liệu cho Phần 2 - Trình bày,86 trang
,,,,,,,Nội dung kiểm tra PMP,1:35
,,,,,,,Định nghĩa của dự án,4:14
,,,,,,,Công việc vận hành,0:42
,,,,,,,Quản lý dự án là gì?,1:20
,,,,,,,Định nghĩa của Chương trình & Portfolio,1:41
,,,,,,,"Mối tương quan của các dự án, chương trình và danh mục đầu tư",4:21
,,,,,,,Văn phòng Quản lý dự án (PMO),4:04
,,,,,,,Quản Lý Dự Án,4:38
,,,,,,,Mục tiêu và quản lý bằng mục tiêu (MBO),3:15
,,,,,,,Các mối ràng buộc,1:49
,,,,,,,Tài sản quy trình tổ chức,0:43
,,,,,,,Các yếu tố môi trường doanh nghiệp,1:33
,,,,,,,Các cổ đông,2:58
,,,,,,,Quản trị dự án,0:29
,,,,,,,Nhóm Dự Án,0:28
,,,,,,,Cơ Cấu Tổ Chức,7:33
,,,,,,,Ưu điểm và nhược điểm của các kết cấu tổ chức khác nhau,5:59
,,,,,,,Tổng quan so sánh về các cơ cấu tổ chức khác nhau,2:45
,,,,,,,Vòng Đời,9:54
,,,,,,,Nhóm quy trình quản lí dự án,3:19
,,,,,,,Bài học,2:02
,,,,,,,Các câu hỏi và câu trả lời liên quan đến phần 2,10:20
,,,,,,,Trắc nghiệm Phần 2: Vòng quay dự án và những sự ảnh hưởng mang tính tổ chức,31 câu hỏi
,,,,,,Phần 3: Những quy trình quản lí dự án,,
,,,,,,,Tài liệu phát tay cho Phần 3 - Thuyết trình,65 trang
,,,,,,,Nội dung,1:08
,,,,,,,Nhóm quy trình quản lí dự án,6:37
,,,,,,,Hoạt động nhóm quy trình khởi xướng,6:08
,,,,,,,Hoạt động nhóm quy trình kế hoạch,13:27
,,,,,,,Hoạt động nhóm tiến hành dự án,7:01
,,,,,,,Hoạt động nhóm giám sát & Kiểm soát quá trình hoạt động,6:02
,,,,,,,Hoạt động nhóm kết thúc dự án,2:08
,,,,,,,Tổng quan về Nhóm quy trình khởi xướng,3:45
,,,,,,,Tổng quan về Nhóm quy trình kế hoạch,4:49
,,,,,,,Tôổng quan về Nhóm quy trình tiến hành,1:42
,,,,,,,Tổng quan về Nhóm quy trình giám sát & kiểm soát,3:51
,,,,,,,Tổng quan về Nhóm kết thúc dự án,3:47
,,,,,,,Bản đồ của Quy trình kiến thưc đến nhóm quy trình,6:30
,,,,,,,Các câu hỏi và câu trả lời liên quan đến phần 3,9:09
,,,,,,,Trắc nghiệm Phần 3: Những quy trình quản lý dự án,20 câu hỏi
,,,,,,Phần 4: Khối kiến thức về hợp nhất quản lý,,
,,,,,,,Tài liệu phát tay tay cho Phần 4 - Thuyết trình,118 trang
,,,,,,,Nội dung,1:49
,,,,,,,Tổng quan về quản lý tích hợp,1:51
,,,,,,,Quy trình quản lý tích hợp,0:59
,,,,,,,Xây dựng quy trình điều lệ dự án,10:36
,,,,,,,Lợi ích của điều lệ dự án,2:59
,,,,,,,Phương pháp lựa chọn dự án khác nhau,1:38
,,,,,,,Giá trị hiện tại (PV),5:11
,,,,,,,Giá trị hiện tại thuần (NPV),4:39
,,,,,,,Tỉ suất haofn vốn nội bộ (IRR),1:03
,,,,,,,Thời gian hoàn vốn,0:38
,,,,,,,Tỷ lệ lợi ích chi phí (BCR),1:13
,,,,,,,Giá trị gia tăng kinh tế (EVA),0:28
,,,,,,,Chi phí cơ hội,0:58
,,,,,,,Chi phí chìm,0:55
,,,,,,,Luật hoàn vốn thu nhỏ,1:36
,,,,,,,Điều khoản tài chính trong các dự án (vốn lưu động và khấu hao),2:08
,,,,,,,Dự án trình bày công việc (SOW) ,0:55
,,,,,,,Điều lệ hợp đồng làm việc,0:58
,,,,,,,Xây dựng Quy trình Kế hoạch Quản lý dự án,6:17
,,,,,,,Dữ liệu tham khảo,5:08
,,,,,,,Kế hoạch Quản lý yêu cầu,0:51
,,,,,,,Kế hoạch Quản lý thay đổi,2:21
,,,,,,,Thay đổi hệ thống điều khiển,0:29
,,,,,,,Kế hoạch quản lý cấu hình,1:06
,,,,,,,Hệ thống quản lý cấu hình,0:51
,,,,,,,Kế hoạch cải thiện quá trình,1:09
,,,,,,,Tóm tắt các bước (đến bây giờ trong quản lý tích hợp),3:02
,,,,,,,Tài liệu Dự án,0:51
,,,,,,,Sự đồng thuận kế hoạch quản lý dự án và bắt đầu buổi họp,1:59
,,,,,,,Quy trình trực tiếp và Quản lý dự án làm việc,5:48
,,,,,,,"Hành động khắc phục, hành động phòng ngừa & Khắc phục nhược điểm",4:04
,,,,,,,Giám sát và điều khiển quá trình làm việc dự án,3:42
,,,,,,,Thực hiện quy trình kiểm soát thay đổi tích hợp,8:30
,,,,,,,Thay đổi Ban kiểm soát (CCB),0:46
,,,,,,,Quy trình thay đổi,6:05
,,,,,,,Quy trình kết thúc dự án,1:42
,,,,,,,Các câu hỏi và câu trả lời phần 4,14:53
,,,,,,,Trắc nghiệm Phần 4: Khối kiến thức về hợp nhất quản lý,37 câu hỏi
,,,,,,Phần 5: Lĩnh vực quản lý Khối kiến thức,,
,,,,,,,Tài liệu phát tay cho Phần 5 - Thuyết trình,84 trang
,,,,,,,Nội dung,1:01
,,,,,,,Tổng quan về Quản lý phạm vi,6:31
,,,,,,,Sản phẩm & Dự án Phạm vi,1:43
,,,,,,,Quy trình quản lí phạm vi kế hoạch,2:49
,,,,,,,Quy trình các yêu cầu thu thập,1:35
,,,,,,,Công cụ & kỹ thuật yêu cầu thu tập,9:52
,,,,,,,Tài liệu yêu cầu,2:00
,,,,,,,Cân đối yêu cầu các bên liên quan và yêu cầu giải quyết cạnh tranh,2:22
,,,,,,,Yêu cầu truy xuất nguồn gốc Matrix,2:09
,,,,,,,Xác định quy trình phạm vi,1:56
,,,,,,,Tuyên bố phạm vi dự án,2:51
,,,,,,,Những hạn chế và giả định,2:00
,,,,,,,Quy trình tạo cấu trúc phân chia công việc (WBS),4:15
,,,,,,,Nội quy tạo WBS,6:40
,,,,,,,Lợi ích của việc sử dụng WBS,10:27
,,,,,,,Mối quan hệ của Levels trong WBS,1:51
,,,,,,,Từ điển WBS,4:07
,,,,,,,Xác nhận quy trình phạm vi,5:55
,,,,,,,Các bước của phê chuẩn phạm vi,2:55
,,,,,,,Quy trình kiểm soát phạm vi,3:50
,,,,,,,Các câu hỏi và câu trả lời phần 5,8:59
,,,,,,,Trắc nghiệm Phần 5: Lĩnh vực quản lý Khối kiến thức,25 trang
,,,,,,Phần 6: Thời gian quản lý Khối kiến thức,,
,,,,,,,Tài liệu phát tay tay cho Phần -6 Thuyết trình,111 trang
,,,,,,,Nội dung,2:01
,,,,,,,Tổng quan về quản lý thời gian,2:43
,,,,,,,Kế hoạch Quy trình quản lí lịch trình,6:02
,,,,,,,Xác định quy trình hoạt động,4:11
,,,,,,,Ví dụ xác định quy trình hoạt động,2:14
,,,,,,,Các hoạt động chuỗi quy trình,2:18
,,,,,,,Các loại mối quan hệ trong PDM,4:07
,,,,,,,Các loại phụ thuộc,1:57
,,,,,,,Dẫn & Thua,1:19
,,,,,,,Lợi ích của biểu đồ mạng lưới,1:54
,,,,,,,Ví dụ quy trình chuỗi hoạt động ,2:06
,,,,,,,Điểm quan trọng về Ước tính,4:32
,,,,,,,Quy trình Ước tính Hoạt động Tài nguyên,4:40
,,,,,,,Ví dụ quy trình Ước tính Hoạt động Tài nguyên,1:04
,,,,,,,Quy trình Ước tính Hoạt động Thời lượng,2:03
,,,,,,,Kỹ thuật ước tình một điểm,2:58
,,,,,,,Kỹ thuật ước tình tương đồng,1:18
,,,,,,,Kỹ thuật ước tính giới hạn,2:50
,,,,,,,Kỹ thuật ước tính thử nghiệm,1:42
,,,,,,,Ước tính ba điểm-PERT Phân tích kỹ thuật,3:46
,,,,,,,Ví dụ Ước tính ba điểm-PERT Phân tích kỹ thuật,2:26
,,,,,,,Quy trình Ước tính thời lượng hoạt động,1:02
,,,,,,,Phân tích dự trữ,2:46
,,,,,,,Phát triển Schedule Process,4:20
,,,,,,,Phương pháp đường tới hạn (CPM),3:48
,,,,,,,Phương pháp đường tới hạn (CPM) Tập thể dục,8:13
,,,,,,,Ghi chú về Phương pháp Đường dẫn Critical,1:42
,,,,,,,Lịch trình nén Phương pháp (Fast Tracking & Crashing),3:39
,,,,,,,Điều gì-nếu phân tích kịch bản,1:22
,,,,,,,San lấp mặt bằng Resource,2:36
,,,,,,,Phương pháp Chain Critical,0:38
,,,,,,,Lịch trình dự án,3:43
,,,,,,,Lịch trình cơ bản,1:39
,,,,,,,Ví dụ về phát triển lịch trình ,1:50
,,,,,,,Quy trình kiểm soát lịch trình,9:30
,,,,,,,Các câu hỏi và câu trả lời phần 6,12:41
,,,,,,,Trắc nghiệm Phần 6: Thời gian quản lý Khối kiến thức,30 câu hỏi
,,,,,,Phần 7: Khối kiến thức quản lý chi phí,,
,,,,,,,Tài liệu phát tay cho Phần 7: Thuyết trình,88 trang
,,,,,,,Nội dung,2:00
,,,,,,,Tổng quan về Quản lý Chi phí,1:31
,,,,,,,Kế hoạch Quy trình quản lý chi phí,5:04
,,,,,,,Vòng xoay chi phí và giá trị xây dựng,3:54
,,,,,,,Quy trình ước tính chi phí,8:37
,,,,,,,Các loại chi phí,2:32
,,,,,,,Đầu vào quy trình ước tính chi phí,4:15
,,,,,,,Ước tính,3:12
,,,,,,,Độ chính xác của các ước lượng,3:30
,,,,,,,Xác định quá trình ngân sách,2:22
,,,,,,,Ví dụ quy trình xác định ngân sách,3:28
,,,,,,,Chi phí cơ bản và dự án ngân sách,1:54
,,,,,,,Làm gì sau khi xác định quy trình ngân sách,2:56
,,,,,,,Quy trình kiểm soát chi phí,1:57
,,,,,,,Tiến độ báo cáo,3:55
,,,,,,,Quản lí giá trị đạt được,2:33
,,,,,,,Bài tập quản lí giá trị đạt được,3:08
,,,,,,,Chênh lệch trong quản lý giá trị thu được,3:11
,,,,,,,Bài tập về chênh lệch trong quản lý giá trị thu được,2:33
,,,,,,,Dự báo trong quản lý giá trị thu được,7:29
,,,,,,,Bài tập về dự báo trong quản lý giá trị thu được,5:10
,,,,,,,Những lưu ý quan trọng về EVM,4:24
,,,,,,,Các câu hỏi và câu trả lời phần 7,10:45
,,,,,,,Trắc nghiệm Phần 7: Khối kiến thức quản lý chi phí,25 câu hỏi
,,,,,,Phần 8: Khối Khối kiến thức quản lý chất lượng,,
,,,,,,,Tài liệu phát tay cho Phần 8 - Thuyết trình,78 trang
,,,,,,,Nội dung,1:25
,,,,,,,Tổng quan về quản lý chất lượng,3:00
,,,,,,,Điều khoản về chất lượng,3:09
,,,,,,,Các nhà lý thuyết chất lượng,1:30
,,,,,,,Các khái niệm về quản lý chất lượng,7:32
,,,,,,,Sự khác biệt về quy trình quản lý chất lượng,5:14
,,,,,,,Kế hoạch Quy trình quản lý chất lượng,3:53
,,,,,,,Công cụ & Kỹ thuật sử dụng trong quản lý chất lượng,10:22
,,,,,,,7 Công cụ cơ bản chất lượng (Tools 7QC) - Phần I,10:15
,,,,,,,7 Công cụ cơ bản chất lượng (Tools 7QC) - Phần II,12:57
,,,,,,,Kết quả đầu ra của kế hoạch quá trình quản lý chất lượng,2:09
,,,,,,,Thực hiện quy trình đảm bảo chất lượng,5:14
,,,,,,,Quy trình kiểm soát chất lượng,4:18
,,,,,,,Điều khoản & khái niệm về quy trình kiểm soát chất lượng,3:47
,,,,,,,Các kết quả của quá trình kiểm soát chất lượng,1:58
,,,,,,,Lời khuyên về quy trình quản lý chất lượng,1:35
,,,,,,,Các câu hỏi và câu trả lời phần 8,11:10
,,,,,,,Trắc nghiệm Phần 8: Khối kiến thức quản lý chất lượng,20 câu hỏi
,,,,,,Phần 9: Khối kiến thức quản lý nguồn nhân lực,,
,,,,,,,Tài liệu phát tay cho Phần 9 - Thuyết trình,106 trang
,,,,,,,Nội dung,2:20
,,,,,,,Tổng quan về quản lý nhân sự,6:42
,,,,,,,Vai trò của các nhà tài trợ dự án,9:33
,,,,,,,Vai trò của đội dự án,3:24
,,,,,,,Vai trò của các bên liên quan,1:12
,,,,,,,Vai trò của Giám đốc chức năng,4:12
,,,,,,,"Vai trò của Giám đốc dự án, Portfolio & Quản lí chương trình",2:44
,,,,,,,Kế hoạch Quy trình quản lý nhân sự,4:41
,,,,,,,Cách thức tổ chức & Mô tả vị trí,6:01
,,,,,,,Kế hoạch quản lý nguồn nhân lực,2:44
,,,,,,,Kế hoạch quản lý nhân sự,3:25
,,,,,,,Resource Histogram,0:57
,,,,,,,Công nhận & Hệ thống thưởng,2:00
,,,,,,,Quy trình tuyển đội dự án,2:38
,,,,,,,Công cụ & Kỹ thuật sử dụng trong tuyển nhóm dự án,5:30
,,,,,,,Đội ảo,5:37
,,,,,,,Hiệu Ứng Hào Quang,1:16
,,,,,,,Quy trình phát triển các nhóm dự án,2:07
,,,,,,,Hoạt động phát triển nhóm,3:25
,,,,,,,Công cụ & Kỹ thuật sử dụng trong quá trình phát triển đội dự án,4:59
,,,,,,,Quy trình quản lý nhóm dự án,2:10
,,,,,,,Công cụ & Kỹ thuật sử dụng trong quá trình quản lí đội dự án,2:46
,,,,,,,Quyền hạn của Quản lý dự án,3:00
,,,,,,,Quản Trị Xung Đột,5:15
,,,,,,,Những kỹ thuật để giải quyết xung đột,2:06
,,,,,,,Điều khoản & Chủ đề quan trọng,1:48
,,,,,,,Lý thuyết Mc Gregor của X và Y,1:19
,,,,,,,Hệ thống cấp bậc của Maslow về nhu cầu,1:58
,,,,,,,Lý thuyết về nhu cầu của David McClelland,1:29
,,,,,,,Lý thuyết Herzberg,1:37
,,,,,,,Các câu hỏi và câu trả lời phần 9,12:14
,,,,,,,Trắc nghiệm Phần 9: Khối kiến thức quản lý nguồn nhân lực,31 câu hỏi
,,,,,,Phần 10: Khối kiến thức quản lý truyền thông,,
,,,,,,,Tài liệu phát tay cho Phần 10 - Thuyết trình,34 trang
,,,,,,,Nội dung,1:09
,,,,,,,Tổng quan về Quản lý Truyền thông,1:50
,,,,,,,Mức độ tiềm năng trong quá trình Quản lý Truyền thông,3:24
,,,,,,,Kỹ năng giao tiếp hiệu quả,3:54
,,,,,,,Quy trình Kế hoạch Quản lý Truyền thông,3:22
,,,,,,,Số lượng kênh truyền thông tiềm năng,2:00
,,,,,,,Công nghệ truyền thông,2:25
,,,,,,,Mô hình truyền thông,3:04
,,,,,,,Phương pháp truyền thông,2:33
,,,,,,,Kế hoạch Quản lý Truyền thông,4:30
,,,,,,,Quy trình quản lý Truyền thông,1:23
,,,,,,,Quy trình kiểm soát Truyền thông,1:18
,,,,,,,Các câu hỏi và câu trả lời phần10,5:17
,,,,,,,Trắc nghiệm Phần 10: Khối kiến thức quản lý truyền thông,10 câu hỏi
,,,,,,Phần 11: Khối kiến thức quản lý rủi ro,,
,,,,,,,Tài liệu phát tay tay cho Phần 11 - Thuyết trình,105 trang
,,,,,,,Nội dung,1:59
,,,,,,,Tổng quan về Quản lý rủi ro,3:28
,,,,,,,Các khái niệm quản lý rủi ro,6:43
,,,,,,,Kế hoạch Quy trình quản lý rủi ro và Kế hoạch Quản lý rủi ro,11:18
,,,,,,,Quy trình xác định rủi ro,1:58
,,,,,,,Công cụ & kỹ thuật để xác định rủi ro,4:51
,,,,,,,Đăng ký rủi ro,3:10
,,,,,,,Quy trình thực hiện định tính phân tích rủi ro,9:29
,,,,,,,Quy trình thực hiện phân tích định lượng rủi ro,4:37
,,,,,,,Công cụ & kỹ thuật để thực hiện phân tích rủi ro định lượng,10:28
,,,,,,,Kết quả đầu ra của quá trình định lượng thực hiện phân tích rủi ro,2:22
,,,,,,,Lên quy trình ứng phó rủi ro,3:02
,,,,,,,Chiến lược ứng phó nguy cơ rủi ro tiêu cực,4:12
,,,,,,,Chiến lược ứng phó nguy cơ rủi ro tích cực,2:46
,,,,,,,Chiến lược ứng phó,2:05
,,,,,,,Kết quả đầu ra của Kế hoạch ứng phó rủi ro,3:15
,,,,,,,Lưu ý quan trọng về kế hoạch ứng phó rủi ro,2:55
,,,,,,,Quy trình kiểm soát rủi ro,5:36
,,,,,,,Các câu hỏi và câu trả lời phần 11,14:52
,,,,,,,Trắc nghiệm Phần 11: Khối kiến thức quản lý rủi ro,30 câu hỏi
,,,,,,Phần 12: Khối kiến thức quản lý mua sắm,,
,,,,,,,Tài liệu phát tay tay cho Phần 12 - Thuyết trình,95 trang
,,,,,,,Nội dung,1:40
,,,,,,,Tổng quan về quản lý mua sắm,1:25
,,,,,,,Các khái niệm mua sắm,5:09
,,,,,,,Vai trò của người quản lý dự án trong đấu thầu,5:15
,,,,,,,Ký kết tập trung và phi tập trung,1:17
,,,,,,,Kế hoạch Quy trình quản lý mua sắm,2:05
,,,,,,,Hợp đồng Giá cố định,7:24
,,,,,,,Hợp đồng chi phí bồi hoàn,8:09
,,,,,,,Giờ & Vật liệu Hợp đồng,3:19
,,,,,,,Điều khoản & khái niệm về Hợp đồng,9:07
,,,,,,,Công cụ & Kỹ thuật sử dụng trong kế hoạch quản lý đấu thầu,6:09
,,,,,,,Kế hoạch Quản lý đấu thầu,4:43
,,,,,,,Đấu thầu các dự án công việc,1:47
,,,,,,,Tài liệu đấu thầu (Bid),3:37
,,,,,,,Tiêu chí lựa chọn nguồn,4:24
,,,,,,,Điều khoản & khái niệm về mua sắm khác,7:40
,,,,,,,Các hình thức không cạnh tranh đấu thầu,2:28
,,,,,,,Quy trình thực hiện đấu thầu,2:06
,,,,,,,Công cụ & Kỹ thuật sử dụng trong thực hiện đấu thầu,14:47
,,,,,,,Kiểm soát quá trình đấu thầu,4:29
,,,,,,,Công cụ & Kỹ thuật sử dụng trong kiểm soát đấu thầu,4:30
,,,,,,,Quy trình đóng đấu thầu,3:57
,,,,,,,Kết quả đầu ra chính của quá trình đấu thầu,2:58
,,,,,,,Các câu hỏi và câu trả lời phần 12,13:11
,,,,,,,Trắc nghiệm Phần 12: Khối kiến thức quản lý mua sắm,25 câu hỏi
,,,,,,Phần 13: Khối kiến thức quản lý cổ đông,,
,,,,,,,Tài liệu phát tay tay cho Phần 13 - Thuyết trình,38 trang
,,,,,,,Nội dung,2:11
,,,,,,,Tổng quan về quản lý các cổ đông,4:07
,,,,,,,Quy trình xác định các cổ đông,4:18
,,,,,,,Công cụ và kỹ thuật được dùng trong quy trình xác định cổ đông.,7:36
,,,,,,,Đăng ký cổ đông,3:37
,,,,,,,Quy trình lên kế hoạch quản lý các cổ đông,2:42
,,,,,,,Công cụ và kỹ thuật được dùng trong quy trình lên kế hoạch quản lý các cổ đông,6:41
,,,,,,,Kế hoạch quản lý cổ đông,3:56
,,,,,,,Quản lý quy trình liên kết cổ đông,5:08
,,,,,,,Kiểm soát quy trình liên kết cổ đông,1:29
,,,,,,,Các câu hỏi và câu trả lời phần 13,6:54
,,,,,,,Trắc nghiệm Phần 13: Khối kiến thức quản lý cổ đông,11 câu hỏi
,,,,,,Phần 14: Những điều cần nhớ trong kì thi PMP,,
,,,,,,,Những khái niệm thường xuất hiện trong kì thi,3 trang
,,,,,,,Cách thức cho kì thi,5 trang
,,,,,,Phần 15: Bài thi mẫu PMP,,
,,,,,,,Bài kiểm tra mẫu PMP,200 câu hỏi
,,,,,,Phần 16: Ưu đãi đặc biệt,,
,,,,,,,Ưu đãi đặc biệt,1 trang
,,,,,,Phần 17: Phần thêm - Giảm 50% cho tất cả khóa học của bạn,,
,,,,,,,"Phần thêm - Giảm 50% cho tất cả khóa học của bạn
Tổng quan",4 trang
