,,,,,,,,
,,,,,,,9. Các dạng xuất sắc khác nhau,2:28
,,,,,,,10. Bài tập - 10 thứ bạn giao phát cho khách hàng,1 page
,,,,,,,11. Câu hỏi thường gặp: Lo sợ bị từ chối,2:33
,,,,,,,12. Xây dựng tài sản,3:02
,,,,,,,13. Bài tập - Xếp loại Bản thân,1 page
,,,,,,Phần 3: Quản lý khách hàng,,
,,,,,,,14. Chọn khách hàng của bạn,1:36
,,,,,,,15. Câu hỏi thường gặp: Đuổi một khách hàng,1:40
,,,,,,,16. Câu hỏi thường gặp: Các câu hỏi để hỏi một khách hàng mới,3:08
,,,,,,,17. Cách tăng nhu cầu,3:10
,,,,,,,18. Câu hỏi thường gặp: Khi một khách hàng bất đồng với tầm nhìn của bạn,3:20
,,,,,,Phần 4: Chiến lược bạn chọn,,
,,,,,,,19. Đúng nơi đúng lúc,1:19
,,,,,,,20. Thuyết phục người đăng kí,2:16
,,,,,,,"21. Hai từ trong ""tôi""",3:00
,,,,,,,22. Câu hỏi thường gặp: Xây dựng tên tuổi như là một người hành nghề tự do mới,2:22
,,,,,,Phần 5: Kể chuyện,,
,,,,,,,23. 4 nguyên lý kể chuyện,2:43
,,,,,,,24. Bài tập - bán hàng cho doanh nghiệp,2 pages
,,,,,,,25. Câu chuyện là cái chúng ta thuê,2:52
,,,,,,,26. Lấy cớ là một phần của câu chuyện,1:14
,,,,,,,27. Câu hỏi thường gặp: Tầm quan trọng của một hợp đồng,2:01
,,,,,,,28. Một nhận xét kín tiếng về cách bạn mua,1:44
,,,,,,,29. Câu hỏi thường gặp: Khi một khách hàng có một ngân quỹ,2:48
,,,,,,"Phần 6: Khan hiếm, giá trị và lựa chọn của bạn",,
,,,,,,,30. Chọn doanh nghiệp đúng,2:05
,,,,,,,31. Câu hỏi thường gặp: chuyên gia địa phương vs phạm vi rộng hơn,1:36
,,,,,,,32. Chu kỳ sống của sản phẩm,2:23
,,,,,,,33. Cách tạo ra sự khan hiếm,2:37
,,,,,,,34. Hiểu nợ trên tài sản khách hàng,1:42
,,,,,,,35. Các cách đi tới thị trường khác nhau,1:46
,,,,,,Phần 7: Định giá,,
,,,,,,,36. Ngón nghề của bạn đáng giá bao nhiêu,2:05
,,,,,,,37. Làm việc miễn phí,1:47
,,,,,,,38. Câu hỏi thường gặp: Làm việc để được danh tiếng,1:55
,,,,,,,39. Những câu hỏi đáng tự hỏi,2:24
,,,,,,Phần 8: Tiếng nói độc đáo,,
,,,,,,,40. Nổi tiếng với gia đình,1:45
,,,,,,,41. Các câu chuyện danh gia vọng tộc,2:43
,,,,,,,42. Thương hiệu của bạn là một người,1:20
,,,,,,,43. Tìm ra lợi thế của bạn,2:45
,,,,,,,44. Bài tập - Phát triển một tiếng nói độc đáo,2 pages
,,,,,,,45. Câu hỏi thường gặp: Kiếm sống như viết một cuốn tiểu thuyết,2:47
,,,,,,Phần 9: Danh tiếng,,
,,,,,,,46. Cuốn sách chứng thực,2:22
,,,,,,,47. Cần trả quá nhiều tiền để tìm thứ cần tìm,1:24
,,,,,,,48. Tối ưu hóa công cụ tìm kiếm của một vương quốc độc nhất,1:11
,,,,,,,"49. Sản phẩm có thời gian phát triển nhanh, năng suất cao và giấy phép",1:54
,,,,,,,50. Bài tập - Giấy phép,2 pages
,,,,,,,51. Câu hỏi thường gặp: Cạnh tranh với lao động giá rẻ,2:24
,,,,,,,52. Câu hỏi thường gặp: Quá đắt mặc dù có kinh nghiệm,3:06
,,,,,,Câu 10: Thăng tiến,,
,,,,,,,53. Lựa chọn thăng tiến,1:47
,,,,,,,54. Từng chút một,2:09
,,,,,,,55. Bước ra khỏi sự vô hình của bạn,2:02
,,,,,,,56. (Đừng) trở thành người nội gián,2:00
,,,,,,,57. Nhảy lên như một chiến lược,1:48
,,,,,,Phần 11: Tổ chức và kết nối,,
,,,,,,,58. Định nghĩa các cộng đồng,2:13
,,,,,,,59. 500 người ngắt kết nối,1:56
,,,,,,,60. Bài tập - Tổ chức và kết nối,1 page
,,,,,,Phần 12: Tận dụng nội dung,,
,,,,,,,61. Nền tảng xuất bản của riêng bạn,1:17
,,,,,,,62. Lật tẩy và thông báo,1:21
,,,,,,,63. Bài tập - Tận dụng nội dung,2 pages
,,,,,,,64. Công khai hay cho đối thủ cạnh tranh,1:26
,,,,,,,65. Bài tập - Tổ chức các đối thủ cạnh tranh của bạn,1 page
,,,,,,,66. Cơ hội xem xét,4:21
,,,,,,Phần 13: Bán và xúc tiến,,
,,,,,,,67. Lo sợ mua,1:55
,,,,,,,68. Bài tập - Bán hàng,1 page
,,,,,,,69. Câu hỏi bắt buộc,3:48
,,,,,,,70. Định vị,2:25
,,,,,,,71. Kiên nhẫn và chọn ngành của bạn,2:13
,,,,,,,72. Định giá và phiếu mua hàng,1:47
,,,,,,,73. Câu hỏi thường gặp: Hiển thị giá trên website,2:05
,,,,,,,74. Phát triển mạnh nhờ miễn phí,1:58
,,,,,,Phần 14: Đi tới thị trường,,
,,,,,,,75. Là ông bầu,0:50
,,,,,,,76. Quá chuyên môn hóa,1:49
,,,,,,,77. Đi ra khỏi hệ thống,1:07
,,,,,,,78. Trở nên 'nổi tiếng',0:45
,,,,,,,79. ___ của người đàn ông nghèo,0:55
,,,,,,Phần 15: Trở nên chuyên nghiệp,,
,,,,,,,80. Ước lượng thời gian,1:31
,,,,,,,81. Câu hỏi thường gặp: Luôn tạo ra những vai chính đủ khả năng,2:08
,,,,,,,82. Duy trì tài chính,1:20
,,,,,,,83. Nhanh trí,2:22
,,,,,,,84. Các từ tận cùng bằng -ent,7:46
,,,,,,,85. Bài tập - Tạo ra một dòng thời gian,1 page
,,,,,,,86. Đọc,1 page
,,,,,,,87. Một điều cuối cùng,1 page
