,,,,,,,,
,,,,,,,Tầm quan trọng của lý lịch dữ liệu,10:35
,,,,,,,Quản lý các thư mục ảnh của bạn,08:01
,,,,,,,Giới  thiệu về việc đặt chú thích và từ khoá,03:18
,,,,,,,Chú thích cho hình ảnh có kết quả và hiệu quả,05:36
,,,,,,,Từ khoá cho hình ảnh có kết quả và hiệu quả,06:05
,,,,,,,Xử lí hình ảnh: Sáng và tối,11:42
,,,,,,,Bài tập cá nhân 5: Lý lịch hình ảnh,1 trang
,,,,,,,"Lý lịch hình ảnh, từ khoá và đặt tên",1 câu hỏi
,,,,,,Phần 9: Tìm kiếm khách hàng và người mua ảnh,,
,,,,,,,TÌm kiếm khách hàng,07:23
,,,,,,,Tạo liên hệ với khách hàng,07:53
,,,,,,,Làm thế nào để quảng cáo cho bản thân,06:20
,,,,,,,Trình bày ảnh của mình,08:29
,,,,,,,Cuộc phỏng vấn với 4 biên tập viên ảnh của tạp chí,4 câu hỏi
,,,,,,,Bài tập cá nhân 6: khách hàng,1 trang
,,,,,,Phần 10: Quảng cáo cho việc kinh doanh nhiếp ảnh của bản thân,,
,,,,,,,Giới thiệu về việc quáng cáo cho các sản phẩm hình ảnh của bạn,09:14
,,,,,,,Xây dựng thương hiệu cho việc kinh doanh của bạn,07:26
,,,,,,,Trang web,13:02
,,,,,,,Email và marketing trực tiếp qua mail,11:18
,,,,,,,Danh sách ảnh của bạn và cách trình bày danh sách ảnh,05:54
,,,,,,,Tầm quan trọng của tiếp thị qua truyền thông,10:56
,,,,,,,Chia sẻ ảnh cho xã hội,03:14
,,,,,,,Bài tập cá nhân 8: Marketing,1 trang
,,,,,,Mục 11: ĐỊnh giá cho các bức ảnh của bạn và giấy cấp phép mẫu vật,,
,,,,,,,Giới thiệu về định giá nhiếp ảnh,06:13
,,,,,,,Miễn phí bản quyền vs Quản lí bản quyền sản phẩm,13:21
,,,,,,,Microstock,07:10
,,,,,,,Thiết lập phí sử dụng 1,04:23
,,,,,,,Định giá và thương lượng,1 câu hỏi
