,,,,,,,,
,,,,,,,Chuyển ảnh đen trắng sử dụng công cụ Black and White ,13:55
,,,,,,,Chuyển ảnh đen trắng sử dụng Camera Raw Plugin,17:14
,,,,,,Phần 4: Tăng tông màu và độ tương phản,,
,,,,,,,Giới thiệu về Tăng tông màu và độ tương phản,33:00:00
,,,,,,,Tăng tông màu và độ tương phản sử dụng công cụ Curves,27:25:00
,,,,,,,Tạo mặt nạ: Kỹ thuật chỉnh sửa và pha trộn màu có chọn lọc,1:05:15
,,,,,,Phần 5: Ảnh chân dung đen trắng,,
,,,,,,,Giới thiệu về Ảnh chân dung đen trắng,14:10
,,,,,,,Làm việc với những chi tiết và tông màu da,22:27
,,,,,,,Làm nổi phần mắt của đối tượng,16:14
,,,,,,,Chuyển 1 bức ảnh chận dung thành ảnh đen trắng sử dụng chế độ Lab Color,18:59
,,,,,,Phần 6: Chỉnh tông màu cho bức ảnh đen trắng,,
,,,,,,,Chỉnh tông màu cho bức ảnh đen trắng,19:40
,,,,,,,Các kỹ thuật căn chỉnh tông màu nâng cao,34:25:00
,,,,,,Phần 7: Kết luận,,
,,,,,,,Kết luận,0:45
,,,,,,,Các nguồn tài liệu bổ sung,2 pages
