,,,,,,,,
,,,,,,Phần 2: Quá trình 1 - Lời nhắn,,
,,,,,,,Cuộc họp Đánh giá,1:09
,,,,,,,Yêu cầu với Giải pháp cho video ,1:00
,,,,,,,Cách để xác định yêu cầu,3:10
,,,,,,,Sử dụng Đối tượng tin nhắn để dò tìm/ tìm kiếm thông tin,3:26
,,,,,,,Đối tượng lời nhắn  - Mẫu in,1 trang
,,,,,,,Bài kiểm tra Lời nhắn,5 câu hỏi
,,,,,,Phần 3: Quá trình 2 - Khán giả,,
,,,,,,,Khán giả,0:48
,,,,,,,Tổng quan Nghiên cứu,0:41
,,,,,,,Bài tập tình huống,0:28
,,,,,,,Nghiên cứu Định lượng,5:33
,,,,,,,Nghiên cứu Định tính,2:52
,,,,,,,Câu hỏi về Khán giả/ Người xem,4 câu hỏi
,,,,,,Phần 4: Quá trình 3 - Giới thiệu tóm tắt về Sáng tạo,,
,,,,,,,Bản tóm tắt sáng tạo,1:58
,,,,,,,Sự sáng tạo và ranh giới,1:06
,,,,,,,Phân tích MO's ,1:49
,,,,,,,Xây dựng bản tóm tắt sáng tạo của bạn,2:31
,,,,,,,Nguồn cho Bản tóm tắt sáng tạo,1:07
,,,,,,,Ví dụ về Bản tóm tắt sáng tạo,2 trang
,,,,,,,Bài kiểm tra về Bản tóm tắt sáng tạo,2 câu hỏi
,,,,,,Phần 5: Quá trình 4 - Gặp gỡ Sáng tạo,,
,,,,,,,Chuẩn bị cho Gặp gỡ Sáng tạo,1:44
,,,,,,,Công thức Gặp gỡ Sáng tạo - Bước 1,6:05
,,,,,,,Công thức Gặp gỡ Sáng tạo - Bước 2,0:44
,,,,,,,Công thức Gặp gỡ Sáng tạo - Bước 3,2:01
,,,,,,,Công thức Gặp gỡ Sáng tạo - Bước 4,4:06
,,,,,,,Hoàn thiện ý tưởng lớn,2:30
,,,,,,,Nghị trình Gặp gỡ Sáng tạo,1 trang
,,,,,,,Bài kiểm tra về Buổi họp sáng tạo,8 câu hỏi
,,,,,,Phần 6: Quá trình 5 - Sản xuất,,
,,,,,,,Triển khai thực hiện giá trị sản xuất,2:53
,,,,,,Phần 7: Quá trình 6 - Phân phối,,
,,,,,,,Tổng quan về Phân phối,0:35
,,,,,,,Câu chuyện về chiếc Mini Cooper,1:19
,,,,,,,"Câu chuyện về $1,000,000",0:58
,,,,,,,Video giống như bánh mỳ kẹp xúc xích vậy - Phương pháp phân phối,1:39
,,,,,,,Tối ưu hoá Phân phối trực tuyến - Youtube,6:08
,,,,,,,Các phương pháp thay thế,1:11
,,,,,,,Liên kết con người,2:38
,,,,,,,Tài liệu in ra,1 trang
,,,,,,,Bài kiểm tra cuối khóa,
