,,,,,,,,
,,,,,,,Hiệu chỉnh Exposure,2:18
,,,,,,,Cài đặt camera chụp ảnh chân dung ngoài trời,9:22
,,,,,,,Lấy nét,2:58
,,,,,,,Mẹo cho Smartphone và máy ảnh đơn giản,1:08
,,,,,,,Khái niệm cơ bản về nhiếp ảnh,4 questions
,,,,,,Phần 3: Nhiếp ảnh và các trường hợp khác nhau,,
,,,,,,,"Chất lượng, phương hướng ánh sáng",2:58
,,,,,,,"Chụp ảnh vào giờ ""vàng""",3:40
,,,,,,,"Chụp ảnh trong bóng râm, trời u ám, nhiều mây",1:40
,,,,,,,Chụp ảnh dưới ánh nắng giữa trưa,5:38
,,,,,,,Chụp chân dung trong nhà,5:50
,,,,,,,Ngăn chặn ảnh mờ,4:51
,,,,,,,Chụp ảnh trong điều kiện ánh sáng khác nhau,4 questions
,,,,,,Phần 4: Cách đặt đối tượng ,,
,,,,,,,Cắt xén và những điều nên tránh,2:14
,,,,,,,Cách đặt đối tượng là trẻ em,2:39
,,,,,,,Dáng đứng cho mẫu là nữ giới,2:50
,,,,,,,Dáng ngồi cho mẫu là nữ giới,2:27
,,,,,,,Dáng đứng và ngồi cho mẫu là cả nam và nữ,2:06
,,,,,,,Cách sắp đặt đối tượng là gia đình,4:30
,,,,,,,Tạo bóng cho nhóm ảnh,4:17
,,,,,,,Chọn phông nền,2:11
,,,,,,,Đặt ra đối tượng của bạn,4 questions
,,,,,,Phần 5: Chỉnh sửa bức ảnh của bạn bằng Photoshop và Lightroom,,
,,,,,,,Giới thiệu về Lightroom,3:31
,,,,,,,Làm thế nào để nhập hình ảnh trong lightroom,9:41
,,,,,,,"Nhập, chỉnh sửa và xuất ảnh cho in ấn",7:53
,,,,,,,Thiết lập cân bằng trắng,5:09
,,,,,,,Sửa khiếm khuyết và làm mịn da mẫu,5:53
,,,,,,,Làm mịn da,3:50
,,,,,,,Làm đẹp vùng mắt,5:24
,,,,,,,Mờ quầng thâm dưới mắt,2:22
,,,,,,,Đánh đậm lông mày và lông mi,3:27
,,,,,,,Làm trắng răng,2:46
,,,,,,Tóm lại,,
,,,,,,,Tóm lược khóa học,2:34
