,,,,,,,,
,,,,,,,Pin & sạc pin,1:39
,,,,,,,"Bộ chống rung - Chân máy đơn, chân máy chân nhện",2:11
,,,,,,,Flashes & đèn,2:57
,,,,,,,Túi và balo máy ảnh,2:36
,,,,,,,Thực hành: Đặt cả bộ máy ảnh cùng với nhau!,2:00
,,,,,,,Tóm lược - Bạn đã học được những gì từ phần này?,0:39
,,,,,,Phần 7: Giải phẫu máy ảnh & cà đặt,,
,,,,,,,Giới thiệu về mảng giải phẫu máy ảnh và cài đặt máy,0:56
,,,,,,,Tìm hiểu các chi tiết của NIKON DSLR,13:57
,,,,,,,Tìm hiểu các chi tiết của CANON DSLR,10:38
,,,,,,,Tìm hiểu các chi tiết của smart phone & các ứng dụng ưa thích,2:36
,,,,,,,Thực hành: Trải nghiệm tất cả các nút trên máy ảnh!,0:44
,,,,,,,Thông tin về các nút trên NIKON,2:29
,,,,,,,Menu máy ảnh - Hãy trải nghiệm chúng - NIKON,2:07
,,,,,,,Menu máy ảnh - Hãy trải nghiệm chúng - CANON,2:07
,,,,,,,Thay đổi chất lượng hình ảnh trên NIKON,1:38
,,,,,,,Thay đổi chất lượng hình ảnh trên CANON,3:19
,,,,,,,Chế độ hình ảnh trên CANON,1:34
,,,,,,,Review ảnh trên NIKON,1:53
,,,,,,,Review ảnh trên CANON,2:06
,,,,,,,Định dạng máy ảnh của bạn trên NIKON,1:40
,,,,,,,Định dạng thẻ nhớ của bạn - CANON,1:01
,,,,,,,Thực hành: Lựa chọn cài đặt,0:42
,,,,,,,Biểu tượng cân bằng trắng,Text
,,,,,,,Bạn có biết các nút và menu trên máy ảnh của bạn?,4 questions
,,,,,,"Phần 8: Sử dụng bộ chống rung: Chân máy đơn, và hơn thế nữa?",,
,,,,,,,Cách để chống nhòe trong bức ảnh!,3 questions
,,,,,,Phần 9: Ánh sáng - Cách sử dụng ánh sáng trong bức ảnh của bạn?,,
,,,,,,,Bạn có biết về ánh sáng?,5 questions
,,,,,,Phần 10: Ông kính - Độ sâu trường ảnh trong từng loại và phong cách ống kính ,,
,,,,,,,Baạn có hiểu về ống kính của bạn,5 questions
