Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,- Xây dựng và Duy trì hiệu suất xuất sắc,,,,,14 luận điểm của Deming,17:14,Video,
,,,- Sáu Sigma và Cải tiến quy trình,,,,,Triết học của Juran và Crosby,14:27,Video,
,,,"Đến khi kết thúc khoá học này, bạn sẽ nhận được những kỹ năng có giá trị giúp bạn áp dụng tất cả những nguyên tắc về quản lý chất lượng và hiệu suất làm việc xuất sắc cho doanh nghiệp của mình. Bạn sẽ hiểu các khái niệm về phát triển nâng cao hiệu quả quy trình và kết quả, bạn còn có thể hiểu được cách tạo ra, vận hành, và duy trì nền văn hoá làm việc xuất sắc nơi làm việc để giúp cho doanh nghiệp của mình đáp ứng được các mục tiêu đề ra và thay đổi với thời gian",,,,,Các khuôn khổ của quản lý chất lượng - Giải thưởng Malcom Baldrige ,8:58,Video,
,,,,,,,,Các khuôn khổ của quản lý chất lượng - Những chương trình quốc tế,11:29,Video,
,,,,,,,,Kết thúc mục,0:44,Video,
,,,,,,,Mục 4: Sự lãnh đạo và kế hoạch chiến lược,,,,
,,,,,,,,Giới thiệu mục,1:02,Video,
,,,,,,,,Lãnh đạo để đạt được chất lượng,9:49,Video,
,,,,,,,,Lên kế hoạch chiến lược,19:11,Video,
,,,,,,,,Kết thục mục,0:38,Video,
,,,,,,,,Mục 5: Đối tượng khách hàng,,Video,
,,,,,,,,Giới thiệu mục,1:02,Video,
,,,,,,,,Sự hài lòng của khách hàng và sự trung thành của họ,10:21,Video,
,,,,,,,,Xác định khách hàng. Thông tin khách hàng,11:25,Video,
,,,,,,,,Quản lý quan hệ khách hàng,10:26,Video,
,,,,,,,,Đo lường mức độ hài lòng của khách hàng,11:43,Video,
,,,,,,,,Kết thúc mục,0:46,Video,
,,,,,,,Mục 5: Tập trung vào khách hàng,,,,
,,,,,,,,Giới thiệu mục,1:02,Video,
,,,,,,,,Sự hài lòng của khách hàng và sự trung thành của họ,10:21,Video,
,,,,,,,,Xác định khách hàng. Thông tin khách hàng,11:25,Video,
,,,,,,,,Quản lý quan hệ khách hàng,10:26,Video,
,,,,,,,,Đo lường mức độ hài lòng của khách hàng,11:43,Video,
,,,,,,,,Kết thúc mục,0:46,Video,
,,,,,,,Mục 6: Quản lý lực lượng lao động hiệu suất cao,,,,
,,,,,,,,Giới thiệu mục,0:40,Video,
,,,,,,,,Nguyên tắc hoạt động và động cơ thúc đẩy,9:17,Video,
,,,,,,,,Thiết kế hệ thống làm việc có hiệu suất cao - Phần 1 ,9:26,Video,
,,,,,,,,Thiết kế hệ thống làm việc có hiệu suất cao - Phần 2 ,14:06,Video,
,,,,,,,,Quản lý và duy trì hệ thống làm việc ,16:52,Video,
,,,,,,,,Kết thúc mục,0:58,Video,
,,,,,,,Mục 7: Quản lý quy trình,,,,
,,,,,,,,Giới thiệu mục,1:07,Video,
,,,,,,,,Các quy trình kinh doanh. Thiết kế quy trình làm việc.,18:35,Video,
,,,,,,,,Kiểm soát quy trình và hoàn thiện,17:55,Video,
,,,,,,,,Kết thúc mục,0:48,Video,
,,,,,,,Mục 8: Đo lường hiệu suất và quản lý thông tin,,,,
,,,,,,,,Giới thiệu mục,1:06,Video,
,,,,,,,,Phạm vi của đo lường hiệu suất,11:28,Video,
,,,,,,,,Thiết kế hệ thống đo lường hiệu suất hiệu quả,9:55,Video,
,,,,,,,,Phân tích và sử dụng dữ liệu hiển thị,5:17,Video,
,,,,,,,,Cái giá của chất lượng ( Xem trước),10:10,Video,
,,,,,,,,Quản lý tri thức,4:29,Video,
,,,,,,,,Kết thúc mục,1:17,Video,
,,,,,,,Mục 9: Xây dựng và Duy trì hiệu suất xuất sắc,,,,
,,,,,,,,Giới thiệu mục,1:45,Video,
,,,,,,,,Văn hoá tổ chức và hiệu suất xuất sắc,15:04,Video,
,,,,,,,,Thay đổi cách quản lý,8:52,Video,
,,,,,,,,Duy trì các tổ chức chất lượng,16:00,Video,
,,,,,,,,Kết thúc mục,0:53,Video,
,,,,,,,Mục 10: Sáu Sigma và Quá trình cải tiến,,,,
,,,,,,,,Giới thiệu mục,1:13,Video,
,,,,,,,,Phương pháp sáu Sigma,19:13,Video,
,,,,,,,,Công cụ cho quy trình cải thiện,11:27,Video,
,,,,,,,,Công cụ để dựa vào,8:13,Video,
,,,,,,,,Kết thúc mục,0:32,Video,
,,,,,,,,Kết thúc khóa học,7:06,Video,
,,,,,,,,Bài giảng tặng thêm: Nhận được các khoá học khác của tôi với giảm giá cực lớn (giảm giá 80%),Văn bản,Text,
