Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,7 chiến lược làm chủ Gmail và xử lý email của bạn trong chưa đầy 1 phút.,,,,,"Bài giảng này bao gồm cách để sử dụng Finder của Apple để nâng cao hiệu suất. Mặc dù Finder được coi là tiêu chuẩn trên mọi máy tính Mac, đa số rất ít  sử dụng công cụ hiệu quả này.",4:33,Video,
,,,"Những chiến thuật và phím tắt nâng cao với Finder, Quicksliver và Google Chrome.",,,,,"Các công cụ hữu dụng và hiệu quả khác
Trong bài này, tôi sẽ chỉ cho bạn một vài trong số những công cụ hiệu quả của tôi và gợi ý cho bạn cách chính xác để sử dụng chúng đúng cách trên máy tính.",8:31,Video,
,,,Giới thiệu 5 công cụ miến phí giúp tiết kiệm cho bạn hàng giờ đồng hồ làm việc.,,,,,"Kết luận
Vậy là hết rồi! Nếu bạn thích khóa học, hãy để lại một đánh giá tốt nhé, cảm ơn.",1:10,Video,
,,,"Nếu bạn muốn lấy lại thời gian quý giá của mình để làm việc hiệu quả suốt đời, khóa học này chính là dành cho bạn.",,,,Phần 3: Các nguồn tài liệu,,,,
,,,"Tôi đã đưa vào rất nhiều thông tin hữu ích ở khóa học này. Chỉ 60 phút kể từ giờ, bạn có thể sử dụng Mac hiệu quả hơn 95% người dùng Mac. Nghe hay đúng không?",,,,,Nguồn tài liệu về OSX,9 trang,Document,
,,,"Chúng tôi đảm bảo hoàn trả lại tiền cho bất kỳ lý do nào nếu như bạn không cảm thấy hài lòng với khóa học. Thêm vào đó, bạn sẽ được tiếp cận thoải mái với tất cả tài liệu cho khóa học mà tôi bổ sung.",,,,,Nguồn tài liệu cho phím tắt cơ bản trong Mac,,,
,,,"Nếu bạn sử dụng máy tính nhiều hơn 1 giờ mỗi ngày, bạn cần phải cải thiện bản thân để làm việc hiệu quả nhất có thể. Thật ra, làm đươc nhiều việc hơn sẽ dẫn đến sự thăng tiến, tự do về thời gian cho bạn!",,,,,Phím tắt cho Mac Mail,6 trang,Document,
,,,"Và, nếu vì bất cứ lý do gì mà bạn không thích khóa học này, tôi sẽ trả lại toàn bộ tiền học cho bạn mà không hỏi một câu gì.",,,,,Nguồn tài liệu cho Mac Mail,,,
,,,Hẹn gặp bạn trong khóa học này.,,,,,Phím tắt cho Google Docs,6 trang,Document,
,,,"Justin Mares, phù thủy Macbook.",,,,,Nguồn tài liệu cho Google Docs,,,
,,,,,,,,Phím tắt cho Excel,7 trang,Document,
,,,,,,,,Nguồn tài liệu cho Excel,,,
,,,,,,,,Phím tắt cho Word,7 trang,Document,
,,,,,,,,Nguồn tài liệu cho Word,,,
,,,,,,,,Phím tắt Oulook,6 trang,Document,
,,,,,,,,Nguồn tài liệu cho Oulook,,,
