Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,Tạo hơn 240 backlink đến trang web cho doanh nghiệp.,,,,Phần 4: Trang web thân thiện với mobile,,,,
,,,"Làm cho website của bạn được nhắc đến trên những trang có tỷ lệ truy cập cao (CNN, NY time)",,,,,Thời đại smartphone đã thắng thế máy tính bàn: làm thế nào để trang web của bạn thân thiện với các nền tảng di động?,2:51,Video,
,,,Tạo viral với 2 plugins tuyệt vời và một chiến lược rõ ràng.,,,,,Làm sao để giảm đối đa thời gian tải trang trên mobile,1:52,Video,
,,,"Cùng với tất cả những ý tưởng và chiến lược trong khóa học, tôi cũng thêm vào một Phần thuyết trình SEO từ chuyên gia Rand Fishkin, người sáng lập và cựu CEO của MOZ, giảm giá 30% cho bất cứ khóa học nào và miễn phí quảng cáo cho bạn vào cuối khóa học.",,,,,Cách tốt nhất để làm cho website của bạn thân thiện hơn với smartphone: Bản xem thử,5:51,Video,
,,,"Tuy nhiên, giá của nó sẽ tăng lên sớm thôi.",,,,,Giao diện làm cho web thân thiện hơn với mobile,Text,Text,
,,,Tất cả các bài học được quay bằng HD 1080p nên bạn có thể nhìn thấy tất cả những gì tôi nhắc tới trong suốt bài học.,,,,,Đo tốc độ trang: checklist,2 trang,Document,
,,,Và đây là danh sách cuối cùng của từng bài học với link cho tất cả website bạn có thể xem trong video.,,,,Phần 5: dữ liệu và phân tích,,,,
,,,"Cá nhân tôi sẽ trả lời bất cứ câu hỏi nào bạn có và sẽ vui mừng được cung cấp link, nguồn và bất cứ gì tôi có thể giúp đỡ để tăng thứ hạng cho website của bạn.",,,,,Đảm bảo google tìm được trang của bạn,4:52,Video,
,,,Tôi cũng sẽ cập nhật khóa học hàng tháng với những chiến thuật và cách tiếp cận mới về SEO để bạn luôn được cập nhật.,,,,,Thiết lập phân tích và liên kết nó với công cụ webmaster để có thêm dữ liệu,5:51,Video,
,,,"Bạn đã đọc review, bạn biết bạn sẽ được hoàn lại 120% học phí khóa học (nếu bạn không kiếm tiền được sau khóa học bằng những kiến thức đó) và bạn có tôi luôn sẵn sàng giúp đỡ.",,,,,Công cụ SEO miễn phí trên Bing: 30% kết quả tìm kiếm khác.,3:29,Video,
,,,"Nên bạn có gì để mất đâu? Chỉ cần click vào ""Tham gia khóa học"" ở trên cùng bên phải và tôi sẽ đưa website của bạn xếp hạng #1. Trì hoãn bất cứ giây nào chỉ làm bạn mất lưu lượng và lượng bán hàng mà thôi!",,,,Phần 6: Tối ưu trang hiển thị,,,,
,,,,,,,,Matt Cutts trên Dấu gạch nối vs Dấu gạch dưới,Văn bản,Text,
,,,,,,,,"Dấu gạch gang trên phần ""Mặc định"" thực hiện tất cả",0:17,Video,
,,,,,,,,15 điều bạn cần bổ sung trong tất cả các bài viết của mình để khiến nó lên trang đầu của Google,8:26,Video,
,,,,,,,,Chiến lược ít được biết đến nhưng đã được kiểm nghiệm để khiến ti lệ truy cập tăng chóng mặt.,3:35,Video,
,,,,,,,,Bí mật về cách giật tít mới của Google và làm sao để có thể dễ dàng xuất hiện trong tìm kiếm hình ảnh,3:26,Video,
,,,,,,,,Làm thế nào làm cho Google và khách truy cập của web thích thú: Canonicals  và 301s,3:13,Video,
,,,,,,,,Matt Cutts nói về Nội dung trùng lặp,Text,Text,
,,,,,,,,Làm sao tránh được sự trùng lặp về nội dung và lỗi 404s: bản xem trước,2:27,Video,
,,,,,,,,4 kiểu cài đặt bài viết và cách chúng ảnh hưởng đến SEO,2:27,Video,
,,,,,,,,Làm thế nào để tùy chỉnh bài viết của bạn cho Google và người đọc,3:23,Video,
,,,,,,,,Tăng lượng thời gian khách hàng ở lại website và thứ hạng,4:27,Video,
,,,,,,,,Một cách dễ dàng để tăng thời gian ở lại trên trang và cung cấp thêm tài nguyên cho độc giả của bạn,4:09,Video,
,,,,,,,,2 Cách để kiểm tra liên kết và cải thiện xếp hạng Google của bạn,2:58,Video,
,,,,,,,,3 chương trình để nhanh chóng kiếm soát trang web của bạn và cải thiện trải nghiệm của khách ,4:28,Video,
,,,,,,,,Danh sách phân tích trang web ,2 trang,Document,
,,,,,,,Phần 7: Các từ khóa,,,,
,,,,,,,,Giới thiệu cách lập kế hoạch từ khóa và tạo nội dung,4:26,Video,
,,,,,,,,Cách đơn giản để bắt đầu tìm từ khóa,2:39,Video,
,,,,,,,,3 website miễn phí có thể tạo ra 1000 ý tưởng về từ khóa cho bạn,4:22,Video,
,,,,,,,,"Từ khóa, cụm từ tìm kiếm, và những từ đồng nghĩa: chúng có ích thế nào?",2:17,Video,
,,,,,,,,3 cách để ngay lập tức tìm được từ khóa tốt và gợi ý ý tưởng bài viết,3:19,Video,
,,,,,,,,Học cách sử dụng Google Keyword Planner,4:18,Video,
,,,,,,,,Bạn đã biết về Bing Keyword Planner? ,1:20,Video,
,,,,,,,,Từ khóa đúng cho trang và bài đăng của bạn bằng video,3:31,Video,
,,,,,,,,Chương trình miễn phí để tìm ra tất cả ý tưởng bài đăng,2:58,Video,
,,,,,,,,Tìm hiểu về cụm từ tìm kiếm và trang nào khách hàng muốn trên web của bạn,3:38,Video,
,,,,,,,,Làm sao để từ vị trí thứ 2 hoặc 3 lên vị trí thứ nhất,2:59,Video,
,,,,,,,Phần 8: Từ khóa có đuôi dài ,,,,
,,,,,,,,Làm thế nào mà các từ khóa có lượng tìm kiếm thấp có thể kiếm tiền cho bạn,3:14,Video,
,,,,,,,,Chương trình tốt nhất để tìm hiểu về từ khóa dài,Văn bản,Text,
,,,,,,,,cách đơn giản nhất để xếp hạng cho sự chuyển đổi người dùng và từ khóa dài,6:01,Video,
,,,,,,,,4 chương trình giúp bạn tìm ý tưởng bài viết mà bạn chưa bao giờ nghĩ tới,6:04,Video,
,,,,,,,Phần 9: Kiểm tra xếp hạng và tối ưu ý tưởng bài viết,,,,
,,,,,,,,Làm sao để kiểm tra xếp hạng của đối thủ của bạn ở bất cứ nơi đâu trên thế giới,4:00,Video,
,,,,,,,,Đạt được số lượng tìm kiếm hơn 1000 từ khóa trong 2 phút,3:20,Video,
,,,,,,,,Khiến người truy cập trang của bạn trở nên trung thành: nghệ thuật của SEO,4:54,Video,
,,,,,,,,Danh sách kiểm tra phân tích từ khóa,2 slides,Document,
,,,,,,,Phần 10: Backlinks,,,,
,,,,,,,,Cơ hội xây dựng backlink ( một dang liên kết từ web A sang web B): giới thiệu,5:32,Video,
,,,,,,,,Xây dựng backlink mới: không còn xếp hạng trang,6:16,Video,
,,,,,,,Phần 11: High SEO Visibility Backlinks (SEO Backlinks hiện),,,,
,,,,,,,,Làm sao để lên trang đầu bằng những từ khóa cực kì phổ biến,7:21,Video,
,,,,,,,,"Bí mật để dẫn links trong NY times, Associated Press và USA today.",5:22,Video,
,,,,,,,,Cách khác để tạo link có giá trị từ tên miền mới,4:46,Video,
,,,,,,,,Tạo links có tiếng động bằng những thủ thuật Google Search đơn giản sau đây,6:40,Video,
,,,,,,,Phần 12: Tìm hiểu thêm về backlinks.,,,,
,,,,,,,,Thanh công cụ hữu ích với nhiều tính năng về SEO và xây dựng liên kết.,2:04,Video,
,,,,,,,,Làm cho ai đó trở nên tốt và tạo ra đường dẫn chỉ mất vài phút,2:34,Video,
,,,,,,,,Để mọi người quảng bá thương hiệu và xây dựng links cho bạn cùng lúc,2:29,Video,
,,,,,,,,Tạo đường dẫn trong khi phát triển web với những dịch vụ miến phí sau đây,3:04,Video,
,,,,,,,,1 dịch vụ thăm dò đường dẫn tuyệt vời,3:44,Video,
,,,,,,,,2 trình đọc blog trực tuyến chất lượng cao,5:21,Video,
,,,,,,,,2 thư mục hợp pháp và đáng tin cậy cho bất kỳ website nào,3:34,Video,
,,,,,,,,Một cách bền vững để nhận được nhiều Links,2:14,Video,
,,,,,,,,Hơn 240 backlinks tốt cho các doanh nghiệp địa phương,4:00,Video,
,,,,,,,,Mở rộng việc tìm site cho bán hàng với rất nhiều backlink có sẵn,Văn bản,Text,
,,,,,,,,"Nếu được thực hiện trên website phù hợp, nó sẽ mang đến cực nhiều lưu lượng truy cập cho web của bạn",2:10,Video,
,,,,,,,,14000 lượt chia sẻ trung bình: loại nội dung được chia sẻ nhiều nhất,5:40,Video,
,,,,,,,,3 cách để tìm cơ hội dẫn link ngay lập tức,3:59,Video,
,,,,,,,,Làm sao để mang link về mỗi khi ai đó ăn cắp nội dung của bạn,3:08,Video,
,,,,,,,,Làm sao để bảo vệ trước sự tấn công của SEO và backlinks xấu,3:24,Video,
,,,,,,,,Danh sách kiểm tra xây dựng đường dẫn,2 trang,Document,
,,,,,,,Phần 13: Phương tiện truyền thông,,,,
,,,,,,,,Tại sao chỉ 4 nền tảng phương tiện truyền thông là đủ cho SEO,1:05,Video,
,,,,,,,Phần 14: Làm sao để viral trong 3 bước,,,,
,,,,,,,,Cài plugin và tăng gấp đôi lượt share,1:54,Video,
,,,,,,,,Cài plugin và tăng gấp ba lượt share,5:03,Video,
,,,,,,,,"Sau đó làm viral: sạch, sạch nữa và lặp lại nhiều lần",5:50,Video,
,,,,,,,Phần 15: Google+,,,,
,,,,,,,,Nền tảng mạng xã hội quan trọng nhất đối với SEO,3:14,Video,
,,,,,,,,Đặt doanh nghiệp bạn lên bản đồ và làm chủ kết quả tìm kiếm,2:45,Video,
,,,,,,,,Làm sao để đẩy kết quả tìm kiếm lên trang nhất mọi lúc,1:30,Video,
,,,,,,,,Tăng 40% tỉ lệ click chuột,3:45,Video,
,,,,,,,,Danh sách kiểm tra Google+,1 trang,Document,
,,,,,,,Phần 16: Facebook,,,,
,,,,,,,,Tăng like và share quá đơn giản,3:49,Video,
,,,,,,,,Bài viết của bạn chắc chắn phải có gì để luôn được share?,2:48,Video,
,,,,,,,,Hướng dẫn của Michael để kiếm lượt truy cập FP,Văn bản,Text,
,,,,,,,,Tối ưu hình ảnh cho những lượt truy cập,1:41,Video,
,,,,,,,,Thống kê và dữ liệu về việc nội dung gì được chia sẻ nhiều nhất trên Facebook,2:11,Video,
,,,,,,,,Checklist Facebook,2 trang,Document,
,,,,,,,Phần 17: Pinterest,,,,
,,,,,,,,3 cách để tăng repins,4:13,Video,
,,,,,,,,Tại sao pinterest có thể kiếm tiền nhiều hơn nền tảng mạng xã hội khác?,3:08,Video,
,,,,,,,,Thống kê và dữ liệu về những hình ảnh được repin nhiều nhất,2:53,Video,
,,,,,,,,Một lựa chọn khác cho plugin hình ảnh phía trên,1:59,Video,
,,,,,,,,Danh sách kiểm tra Pinterest ,2 trang,Document,
,,,,,,,Phần 18: Twitter,,,,
,,,,,,,,Làm sao để đạt được following trên twitter dễ dàng,3:44,Video,
,,,,,,,,Quản lý các follower để retweets( chuyển tiếp tin nhắn hoặc đăng lại các bài đăng) một cách tối đa,3:02,Video,
