Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,"Bất cứ ai muốn học để tạo ra các game: Unity 3D là một nền tảng tuyệt vời cho phép bạn tạo ra những trò chơi chất lượng. Hơn nữa, những trò chơi này có thể được tạo ra tương thích với các hệ điều hành Windows, MacOS, iOS (thậm chí cả trên iOS8), Android và Web với chỉ bằng một mã nguồn! Nếu bạn là một người mới hoàn toàn, chúng tôi sẽ chỉ cho bạn tất cả những lý thuyết lập trình và thiết kế game mà bạn cần. Nếu bạn là một nghệ sĩ, chúng tôi sẽ chỉ cho bạn cách để mang những tác phẩm của bạn vào cuộc sống. Nếu bạn mà một lập trình viên, chúng tôi sẽ hướng dẫn bạn về những quy tắc trong thiết kế game.",,,,,Sử dụng câu lệnh lựa chọn IF,5:25,Video,
,,,"Hãy tham gia ngay, chắc chắn bạn sẽ không thất vọng.",,,,,Phạm vi và bối cảnh của biến,9:20,Video,
,,,,,,,,Đơn giản hóa bằng cách tạo ra các Function (Hàm),4:05,Video,
,,,,,,,,Hoàn thành Number Wizard,5:48,Video,
,,,,,,,,Làm thế nào để gỡ rối (debug) chương trình,11:12,Video,
,,,,,,,,Tải xuống Unity project,văn bản,Text,
,,,,,,,,Trắc nghiệm kết thúc chương,4 câu hỏi,Quiz,
,,,,,,,,Tổng kết chương,2:15,Video,
,,,,,,,Phần 3: Text101 - Text Adventure,,,,
,,,,,,,,Giới thiệu về Text101,2:19,Video,
,,,,,,,,Tài liệu thiết kế game,4 trang ,Document,
,,,,,,,,Các sản phẩm Text 101 của bạn,1 trang,Document,
,,,,,,,,Ghi chú,11 trang ,Document,
,,,,,,,,Tạo Project mới,7:12,Video,
,,,,,,,,Tài liệu về giao diện người dùng 2D,15:06,Video,
,,,,,,,,Ngắt từ và Hợp chuỗi,9:07,Video,
,,,,,,,,Xây dựng Engine trò chơi của bạn,16:09,Video,
,,,,,,,,Đoạn mã TextController.cs của chúng tôi,2 trang ,Document,
,,,,,,,,Tái tổ chức lại mã nguồn của bạn,11:28,Video,
,,,,,,,,"Mở rộng về ""Câu chuyện nhà tù"" của chúng tôi",14:54,Video,
,,,,,,,,Đoạn mã về câu chuyện mở rộng của chúng tôi,4 trang ,Document,
,,,,,,,,Xây dựng Cho Web & Chia sẻ,8:17,Video,
,,,,,,,,Tải về Unity project,văn bản,Text,
,,,,,,,,Trắc nghiệm tổng kết chương,1 câu hỏi,Quiz,
,,,,,,,,Tổng kết chương,0:57,Video,
,,,,,,,Phần 4: Number Wizard UI,,,,
,,,,,,,,Giới thiệu về giao diện người dùng UI,2:01,Video,
,,,,,,,,Tài liệu thiết kế game,3 trang ,Document,
,,,,,,,,Ghi chú,9 trang ,Document,
,,,,,,,,Object và Class,2:41,Video,
,,,,,,,,Tạo và lưu Levels,4:22,Video,
,,,,,,,,Làm thế nào để chèn chữ vào màn hình ,13:36,Video,
,,,,,,,,Thêm một nút Start,5:49,Video,
,,,,,,,,Gọi script từ các nút,9:01,Video,
,,,,,,,,Trắc nghiệm giữa chương,5 câu hỏi,Quiz,
,,,,,,,,Làm thế nào để tải các màn hình và thoát,12:44,Video,
,,,,,,,,Sử dụng một tài liệu Thiết kế Trò chơi,10:38,Video,
,,,,,,,,Nhập script từ Number Wizard trước,18:33,Video,
,,,,,,,,Các mã nguồn Number Wizard cũ,1 trang,Document,
,,,,,,,,Kết thúc Number Wizard UI,5:36,Video,
,,,,,,,,Tải về Unity project,1 trang,Document,
,,,,,,,,Mục Trắc nghiệm tổng kết chương,3 câu hỏi,Quiz,
,,,,,,,,Tổng kết chương,3:06,Video,
,,,,,,,Phần 5: Block Breaker,,,,
,,,,,,,,Giới thiệu về Block Breaker,2:03,Video,
,,,,,,,,Tài liệu thiết kế trò chơi,3 trang ,Document,
,,,,,,,,Các Block Breaker của bạn,1 trang,Document,
,,,,,,,,Ghi chú,34 trang ,Document,
,,,,,,,,Gimp Image Editing 101,10:58,Video,
,,,,,,,,Tạo một Brick Sprite 2D ,9:20,Video,
,,,,,,,,Nhập hệ thống danh sách,9:36,Video,
,,,,,,,,Chơi Nhạc nền,9:38,Video,
,,,,,,,,Về Tĩnh học và Các thể đơn,3:32,Video,
,,,,,,,,Sử dụng biến tĩnh,7:57,Video,
,,,,,,,,Thứ tự thực hiện và Các thể đơn,9:45,Video,
,,,,,,,,Chiều Z trong các trò chơi 2D,2:50,Video,
,,,,,,,,Thiết lập không gian chơi (Play Space) của bạn,8:48,Video,
,,,,,,,,Bóng + Trọng lực + Va Chạm = Fun,8:07,Video,
,,,,,,,,"Va chạm, Nút bấm & Đâm va",9:41,Video,
,,,,,,,,Làm sạch Trước khi Di chuyển,8:35,Video,
,,,,,,,,Chọn kiểu Va chạm Trong Unity,8:25,Video,
,,,,,,,,Câu hỏi giữa chương,7 câu hỏi,Quiz,
,,,,,,,,Sử dụng Vật liệu vật lý,6:35,Video,
,,,,,,,,Di chuyển bằng chuột,13:11,Video,
,,,,,,,,Phát bóng bằng Click chuột,14:22,Video,
,,,,,,,,Va chạm vô hình & Tỷ lệ trọng lực,10:21,Video,
,,,,,,,,Tạo & sử dụng Unity Prefabs,13:05,Video,
,,,,,,,,Unity Editor tổng quan đến chi tiết,5:42,Video,
,,,,,,,,Tất cả mọi thứ làm cho A Prefab,9:42,Video,
,,,,,,,,GameObject.FindObjectOfType,8:55,Video,
,,,,,,,,Trình tự xây dựng cấp bậc,10:58,Video,
,,,,,,,,Phá hủy khi ra đòn,9:40,Video,
,,,,,,,,Nhập vào Sprite Sheets,15:41,Video,
,,,,,,,,Trao đổi Sprites Trong Script,11:57,Video,
,,,,,,,,Củng cố bộ đếm va chạm,12:48,Video,
,,,,,,,,Phương pháp tĩnh để phát hiện điều kiện chiến thắng,14:00,Video,
,,,,,,,,Phát hiệu ứng âm thanh,14:04,Video,
,,,,,,,,Sử dụng Random.Range(),8:35,Video,
,,,,,,,,Kiểm tra chức năng phát tự động ,14:05,Video,
,,,,,,,,Xây dựng & Chia sẻ trên Web,7:46,Video,
,,,,,,,,Sửa các lỗi người dùng báo,5:57,Video,
,,,,,,,,Những hình dạng phức tạp hơn,12:47,Video,
,,,,,,,,Làm mã nguồn có thể mở rộng,7:10,Video,
,,,,,,,,Sử dụng hệ thống tiền tố,11:09,Video,
,,,,,,,,DOWNLOAD Unity project,văn bản,Text,
,,,,,,,,Câu hỏi kết thúc chương,9 câu hỏi,Quiz,
,,,,,,,,Tổng kết,1:32,Video,
,,,,,,,Phần 6: Laser Defender,,,,
,,,,,,,,Giới thiệu về Laser Defender,1:33,Video,
,,,,,,,,Tài liệu thiết kế trò chơi,3 trang ,Document,
,,,,,,,,Laser Defender Assets,1 trang,Document,
,,,,,,,,Ghi chú,132 trang ,Document,
,,,,,,,,Nhập hệ thống danh sách,5:01,Video,
,,,,,,,,Câu hỏi giữa chương,10 câu hỏi,Quiz,
,,,,,,,,Câu hỏi giữa chương,9 câu hỏi,Quiz,
,,,,,,,,Câu hỏi cuối chương,12 câu hỏi,Quiz,
,,,,,,,Phần 7: Một số sự cố nhỏ: Bắt chước theo trò Plants vs. Zombies ,,,,
,,,,,,,,Câu hỏi giữa chương,7 câu hỏi,Quiz,
,,,,,,,,Câu hỏi giữa chương,7 câu hỏi ,Quiz,
,,,,,,,,Câu hỏi cuối chương,3 câu hỏi,Quiz,
,,,,,,,Phần 8: Phần cuối cùng,,,,
,,,,,,,,Câu hỏi đố vui cuối khóa học,62 câu hỏi,Quiz,
