Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,,,,,,Xem ở chế độ ngắt trang,2:55,Video,
,,,,,,,,Đặt tiêu đề in cho những trang tính lớn,3:01,Video,
,,,,,,,,"In đường kẻ hàng, cột và các tùy chọn liên quan khác",2:48,Video,
,,,,,,,,Cho phép xem bố trí trang mới,3:30,Video,
,,,,,,,,Chạy chức năng soát lỗi chính tả,3:23,Video,
,,,,,,,,"Xem trước khi in, in toàn bộ hoặc một phần trang tính",4:03,Video,
,,,,,,,Phần 6. Định dạng workbook,,,,
,,,,,,,,"Thay đổi kiểu chữ, kích thước và màu sắc",6:12,Video,
,,,,,,,,Gộp ô,2:45,Video,
,,,,,,,,Chạy định dạng số,4:04,Video,
,,,,,,,,Sắp xếp nộp dung trong các ô,2:02,Video,
,,,,,,,,Thay đổi hướng chữ trong ô,3:38,Video,
,,,,,,,,Thêm viền cho các ô và các dãy,4:43,Video,
,,,,,,,,Thêm định dạng ngày cho một ô hoặc dãy,5:15,Video,
,,,,,,,,Sử dụng painter định dạng,4:29,Video,
,,,,,,,,Xóa nội dung của ô hoặc định dạng.,2:50,Video,
,,,,,,,Phần 7. Thực hiện tính toán,,,,
,,,,,,,,Làm quen với hàm toán học cơ bản: hàm cộng,5:23,Video,
,,,,,,,,Làm quen với hàm toán học cơ bản: hàm trừ,3:20,Video,
,,,,,,,,Làm quen với hàm toán học cơ bản: hàm nhân,2:45,Video,
,,,,,,,,Làm quen với hàm toán học cơ bản: hàm chia,4:22,Video,
,,,,,,,,Làm quen với hàm toán học cơ bản: toán hạng,2:36,Video,
,,,,,,,,Trật tự vận hành với BODMAS,3:14,Video,
,,,,,,,,Giới thiệu hàm SUM,7:46,Video,
,,,,,,,,Sao chép các công thức và hàm,6:55,Video,
,,,,,,,,Trình bày các công thức trên một trang tính,2:59,Video,
,,,,,,,,Một số hàm đếm hữu ích,4:06,Video,
,,,,,,,,Một số hàm trung bình hữu ích,4:02,Video,
,,,,,,,,Một số hàm hữu ích để tính nhiều nhất và ít nhất,3:15,Video,
,,,,,,,,Yêu cầu tham khảo,5:37,Video,
,,,,,,,,Công thức giữa các trang tính,7:46,Video,
,,,,,,,,Hàm giữa các trang tính,4:44,Video,
,,,,,,,,Tham khảo ba chiều,6:58,Video,
,,,,,,,,Tận dụng các ô và dãy đã được đặt tên,9:24,Video,
,,,,,,,Phần 8: Định dạng nâng cao,,,,
,,,,,,,,Làm nổi bật các trang tính bằng cách sử dụng Theme,2:40,Video,
,,,,,,,,Làm việc với các bình luận,4:45,Video,
,,,,,,,,Tạo ra danh sách điền tự động của bạn,5:45,Video,
,,,,,,,,Chuyển dữ liệu thành bảng biểu để định dạng,5:32,Video,
,,,,,,,Phần 9: Bảo mật,,,Video,
,,,,,,,,Sử dụng tính năng bảo vệ trang tính,3:35,Video,
,,,,,,,,Bảo vệ một phần của trang tính để giúp cho việc nhập liệu trở nên dễ dàng,3:59,Video,
,,,,,,,,Kiểm soát việc truy nhập vào dãy các ô bằng mật khẩu và các tài khoản người dùng khác.,5:17,Video,
,,,,,,,,Lưu lại một workbook bằng bảo mật mật khẩu,3:46,Video,
,,,,,,,Phần 10: Sử dụng bản mẫu,,,,
,,,,,,,,Tạo ra một Workbook từ một bản mẫu ,3:35,Video,
,,,,,,,,Tạo ra bản mẫu của riêng bạn,6:16,Video,
,,,,,,,Phần 11: Các hình ảnh đồ họa,,,,
,,,,,,,,Chèn và chỉnh sửa thư viện ảnh,7:37,Video,
,,,,,,,,Sử dụng đồ họa Smart Art,8:11,Video,
,,,,,,,,Chèn hình vẽ vào một trang tính,4:48,Video,
,,,,,,,,Chèn một hình ảnh từ ngoài vào,3:01,Video,
,,,,,,,,Thêm hình nền cho một trang tính,2:57,Video,
,,,,,,,,Định dạng các hỉnh ảnh đồ họa,5:02,Video,
,,,,,,,,Kiểm soát thứ tự chồng chéo sắp xếp nhiều hình ảnh đồ họa.,6:15,Video,
,,,,,,,,Nhóm các hình ảnh đồ họa,3:29,Video,
,,,,,,,,Xuất kết quả của hàm trong một bong bóng thoại,5:10,Video,
,,,,,,,Phần 12: Sử dụng Excel như một cơ sở dữ liệu,,,,
,,,,,,,,Sửa hàng và cột trên màn hình,2:51,Video,
,,,,,,,,Sửa hàng và cột cho việc in ấn,1:58,Video,
,,,,,,,,Sắp xếp dữ liệu trong một trang tính,6:09,Video,
,,,,,,,,Lọc dữ liệu trong một trang tính,7:29,Video,
,,,,,,,,Xóa bỏ trùng lặp trong một cơ sở dữ liệu Excel,2:36,Video,
,,,,,,,,Thêm và sử dụng tổng phụ trong cơ sở dữ liệu Excel,7:58,Video,
,,,,,,,,Chia một cột dữ liệu thành nhiều cột,6:38,Video,
,,,,,,,,Chia màn hình để xem nhiều phần của một trang tính.,4:28,Video,
,,,,,,,,Gắn link tới dữ liệu ở một trang web,8:24,,
,,,,,,,Phần 13: Sử dụng bảng biểu trong Excel,,,,
,,,,,,,,Tạo một bảng biểu theo cách thông thường,5:00,Video,
,,,,,,,,Tạo bảng biểu một cách nhanh chóng,2:28,Video,
,,,,,,,,Chuyển biểu đồ từ Đối tượng trang sang một trang khác,2:57,Video,
,,,,,,,,Thay đổi kiểu biểu đồ,6:30,Video,
,,,,,,,,Thêm đường xu hướng vào một biểu đồ,5:44,Video,
,,,,,,,,Chi tiết về biểu đồ tròn,5:24,Video,
,,,,,,,Phần 14: Các công thức nâng cao,,,,
,,,,,,,,Thêm hàm IF cho việc so sánh các ô,6:29,Video,
,,,,,,,,Sử dụng hàm IF để ngăn chặn báo lỗi từ Exce,7:36,Video,
,,,,,,,,Thao tác văn bản với các công thức phần 1,8:16,Video,
,,,,,,,,Thao tác văn bản với các công thức phần 2,3:47,Video,
,,,,,,,, Công thức ngày tháng trong Excel,6:37,Video,
,,,,,,,,DATEIF hàm ẩn nhưng hiệu quả trong excel,4:28,Video,
,,,,,,,,SUMIF COUNTIF và AVERAGEIF,12:35,Video,
,,,,,,,,Sử dụng hàm để xếp hạng điểm số,3:24,Video,
,,,,,,,Phần 15: Định dạng có điều kiện,,,,
,,,,,,,,Thay đổi giao diện của ô dựa trên giá trị ,5:34,Video,
,,,,,,,,Chỉnh sửa quy luật hàm điều kiện trong một trang tính,4:51,Video,
,,,,,,,,Xóa bỏ quy luật hàm điều kiện,1:47,Video,
,,,,,,,,Làm nổi các giá trị trùng lặp bằng việc sử dụng định dạng có điều kiện,3:35,Video,
,,,,,,,,Xác định tỉ lệ phần trăm cao nhất hoặc thấp nhất của một dãy.,4:01,Video,
,,,,,,,, Sử dụng thanh dữ liệu trong định dạng có điều kiện,4:32,Video,
,,,,,,,,Sử dụng khoảng màu trong định dạng có điều kiện,4:04,Video,
,,,,,,,,Áp dụng bộ biểu tượng trong định dạng có điều kiện,4:24,Video,
,,,,,,,Phần 16: Ứng dụng Office và Excel trực tuyến,,,,
,,,,,,,,Các ứng dụng Office trực tuyến là gì?,2:47,Video,
,,,,,,,, Đăng nhập hoặc đăng ký vào SkyDrive của bạn,3:17,Video,
,,,,,,,,Lưu Workbook Excel vào SkyDrive của bạn,3:25,Video,
,,,,,,,,Truy nhập và chỉnh sửa Workbook qua SkyDrive,3:45,Video,
,,,,,,,,Nói cho người khác biết các tài liệu công khai của bạn ở đâu,2:08,Video,
,,,,,,,,Dẫn link trực tiếp hoặc nhúng link các tài liệu Sky Drive,2:00,Video,
,,,,,,,,Tạo ra một cây thư mục trong SkyDrive,2:32,Video,
,,,,,,,,Xóa tập tin trong SkyDrive,1:13,Video,
