Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,,,,,,Proxychains phần 1,12:01,Video,
,,,,,,,,Proxychains phần 2,14:15,Video,
,,,,,,,,Proxychains phần 3,12:57,Video,
,,,,,,,Phần 8: Mạng riêng ảo (VPN) là gì và làm thế nào bạn có thể ở ẩn danh với VPN?,,,,
,,,,,,,,VPN phần 1,6:08,Video,
,,,,,,,,VPN phần 2,12:17,Video,
,,,,,,,Phần 9: Macchanger là gì? Làm thế nào bạn có thể sử dụng nó để thay đổi địa chỉ mac của bạn?,,,,
,,,,,,,,Macchanger phần 1,12:23,Video,
,,,,,,,,Macchanger phần 2,10:53,Video,
,,,,,,,Phần 10: Footprinting với Nmap và các nguồn lực bên ngoài,,,,
,,,,,,,,Nmap phần 1,17:34,Video,
,,,,,,,,Nmap phần 2,19:22,Video,
,,,,,,,,Các nguồn lực bên ngoài sử dụng danh sách công khai của các lỗ hổng được biết đến,10:11,Video,
,,,,,,,Phần 11: Tấn công mạng không dây. Tổng quan về các công cụ,,,,
,,,,,,,,Giới thiệu về phản ứng bẻ khóa (cracking) WPA/WPA2 của hacker wifi,15:14,Video,
,,,,,,,,Cài đặt Aircrack và Reaver,12:44,Video,
,,,,,,,,Cài đặt aircrack-ng trên Windows + crunch trên Linux,11:34,Video,
,,,,,,,,Dành cho người dùng Windows: Làm thế nào để thiết lập bộ chuyển đổi USB không dây với Virtualbox Phần 1,7:42,Video,
,,,,,,,,Dành cho người dùng Windows: Làm thế nào để thiết lập bổ chuyển đổi USB không dây với VirtualBox phần 2,7:11,Video,
,,,,,,,Phần 12: Phá vỡ mã hóa WPA / WPA2. Đào tạo hacking wifi và wifi hacker,,,,
,,,,,,,,Ví dụ _ 1 về cách sử dụng Aircrack-ng _ crunch,11:04,Video,
,,,,,,,,Ví dụ _ 2 về cách sử dụng Aircrack-ng _ crunch,10:26,Video,
,,,,,,,,Ví dụ _ 3 về cách sử dụng Aircrack-ng _ crunch,20:39,Video,
,,,,,,,,Bẻ khóa mã PIN WPS bằng Reaver phần 1,15:24,Video,
,,,,,,,,Bẻ khóa mã PIN WPS bằng Reaver phần 2,10:41,Video,
,,,,,,,,Bẻ khóa mã PIN WPS bằng Reaver phần 3,16:25,Video,
,,,,,,,Phần 13: Gây nhiễu tín hiệu và từ chối dịch vụ,,,,
,,,,,,,,Thực hiện từ chối dịch vụ trên mạng không dây phần 1,13:14,Video,
,,,,,,,,Thực hiện từ chối dịch vụ trên mạng không dây phần 2,17:55,Video,
,,,,,,,Phần 14: Dải giao thức an ninh (Secure Sockets Layer),,,,
,,,,,,,,Dải giao thức an ninh phần 1,8:49,Video,
,,,,,,,,Dải giao thức an ninh phần 2,10:37,Video,
,,,,,,,,Dải giao thức an ninh phần 3,18:13,Video,
,,,,,,,Phần 15: Chúng ta hãy cùng thư giãn một chút!,,,,
,,,,,,,,Những điều thú vị phần 1,7:03,Video,
,,,,,,,,Những điều thú vị phần 2,12:12,Video,
,,,,,,,,Những điều thú vị phần 3,18:21,Video,
,,,,,,,Phần 16: Phương pháp sinh đôi có hại! Clone các điểm truy cập không dây để ăn cắp dữ liệu,,,,
,,,,,,,,Phương pháp sinh đôi có hại phần 1,10:34,Video,
,,,,,,,,Phương pháp sinh đôi có hại phần 2,7:28,Video,
,,,,,,,,Phương pháp sinh đôi có hại phần 3,11:19,Video,
,,,,,,,Phần 17: Việc tấn công bộ định tuyến giúp bạn có thể hoạt động tự do trên toàn bộ hệ thống mạng!,,,,
,,,,,,,,Sử dụng các lỗ hổng đã biết phần 1,9:40,Video,
,,,,,,,,Sử dụng các lỗ hổng đã biết phần 2,9:21,Video,
,,,,,,,,Sử dụng các lỗ hổng đã biết phần 3,18:54,Video,
,,,,,,,Phần 18: Thiết lập hacking Hệ thống tên miền (Domain Name System) để chuyển hướng người dùng cùng với sự khai thác xác thực.,,,,
,,,,,,,,Đăng tải khai thác xác thực (DNS) phần 1,9:38,Video,
,,,,,,,,Đăng tải khai thác xác thực (DNS) phần 2,12:22,Video,
,,,,,,,,Đăng tải khai thác xác thực (DNS) phần 3,13:41,Video,
,,,,,,,Phần 19: Tấn công Website với kỹ thuật cải tiến SQL,,,,
,,,,,,,,sql-injection-phần-1,12:32,Video,
,,,,,,,,sql-injection-phần-2,14:46,Video,
,,,,,,,,sql-injection-phần-3,13:22,Video,
,,,,,,,,sql-injection-phần-4,11:24,Video,
,,,,,,,,sql-injection-phần-5,16:55,Video,
,,,,,,,Phần 20: Phương thức tấn công bằng Brute-forcing để bẻ mật khẩu,,,,
,,,,,,,,cracking-hashes,12:03,Video,
,,,,,,,,cracking-linux-password-with-john-the-ripper-phần-1,12:44,Video,
,,,,,,,,cracking-linux-password-with-john-the-ripper-phần-2,8:50,Video,
,,,,,,,,cracking-linux-password-with-john-the-ripper,19:25,Video,
,,,,,,,,hydra-usage-phần-1,17:13,Video,
,,,,,,,,hydra-usage-phần-2,18:21,Video,
,,,,,,,Phần 21: Tấn công từ chối dịch vụ (DoS)  được chứng minh và giải thích.,,,,
,,,,,,,,Giải thích về tấn công DoS phần 1. Giới thiệu về Tấn công từ chối dịch vụ,18:37,Video,
,,,,,,,,Giải thích về tấn công DoS phần 2. Giới thiệu về Tấn công từ chối dịch vụ,8:19,Video,
,,,,,,,,Giải thích về tấn công DoS phần 3. Giới thiệu về Tấn công từ chối dịch vụ,9:45,Video,
,,,,,,,Mục 22: Hệ vỏ ngược. Dành được sự kiểm soát từ xa với bất kỳ thiết bị nào!,,,,
,,,,,,,,Giới thiệu về Metasploit và reverse shell. Reverse shell là gì và tại sao sử dụng chúng,18:28,Video,
,,,,,,,,Metasploit (reverse shell) phần 2 bắt đầu từ một sự thiết lập hai terminal,18:24,Video,
,,,,,,,,Tạo ra reverse shell bền trên một hệ thống khác và  các đặc quyền truy leo thang,16:35,Video,
,,,,,,,,Tạo một reverse shell bền với Metasploit,10:56,Video,
,,,,,,,,Sử dụng NetCat để tạo ra bất kỳ loại kết nối mà bạn có thể cần,20:00,Video,
,,,,,,,,Làm thế nào để tải lên một reverse shell lên một máy chủ web,16:33,Video,
,,,,,,,Mục 23: Tạo ra phần mềm Keylogger của riêng bạn trong C++,,,,
,,,,,,,,Chuẩn bị,14:15,Video,
,,,,,,,,Thiết lập môi trường phần 1,19:58,Video,
,,,,,,,,Thiết lập môi trường phần 2,19:28,Video,
,,,,,,,,Lập trình cơ bản phần 1,20:08,Video,
,,,,,,,,Lập trình cơ bản phần 2,19:48,Video,
,,,,,,,,Lập trình cơ bản phần 3,14:01,Video,
,,,,,,,,Lập trình cơ bản phần 4,18:38,Video,
,,,,,,,,Lập trình cơ bản phần 5,18:26,Video,
,,,,,,,,Phần mềm Keylogger cơ bản phần 1,20:14,Video,
,,,,,,,,Phần mềm Keylogger cơ bản phần 2,14:37,Video,
