Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,,,,,,Tạo ra một chiến dịch quảng cáo đơn giản và hiệu quả.,7:44,Video,
,,,,,,,,Tạo ra một chiến dịch chỉ tìm kiếm và chỉ hiển thị ,7:54,Video,
,,,,,,,,Chuyển đổi Google AdWords và phân tích từ khóa để cải thiện ,9:15,Video,
,,,,,,,,Tạo ra một chiến dịch Google AdWords mới dựa trên chiến dịch đã thành công trước đó.,8:51,Video,
,,,,,,,,Lập lịch trình chạy quảng cáo và sao chép chiến dịch cùng với Google AdWords,7:48,Video,
,,,,,,,Phần 4: Quảng cáo YouTube với Google AdWords cho video,,,,
,,,,,,,,Tạo ra chiến dịch quảng cáo youtube một cách nhanh chóng.,10:36,Video,
,,,,,,,,Quảng cáo Youtube cho việc bán các khóa học của Tudemy,8:53,Video,
,,,,,,,Phần 5: Những chiến dịch quảng cáo FB,,,,
,,,,,,,,"Quảng cáo Facebook cho chi phí click chuột thấp, tương tác cao và dấu hiệu xã hội (social proof) đối với một bài đăng được đẩy mạnh",17:59,Video,
,,,,,,,,"Quảng cáo Facebook cho tỉ lệ chuyển đổi khách hàng sang các trang web, bán hàng và chi phí kích chuột thấp từ USA.",19:47,Video,
,,,,,,,Phần 6: Quảng cáo Twitter,,,,
,,,,,,,,Các quảng cáo trên Twitter để click vào trang web bằng cách sử dụng card với yêu cầu miễn phí,7:52,Video,
,,,,,,,,Tạo ra chiến dịch tương tác Twitter sử dụng hình ảnh và link.,6:40,Video,
,,,,,,,,"Chiến dịch bán hàng tương tác Twitter cho những yêu cầu trả phí ở Mỹ, Canada, etc",5:33,Video,
,,,,,,,Phần 7: Bài đăng và chiến dịch quảng cáo được Linkedln tài trợ,,,,
,,,,,,,,Tạo ra một chiến dịch quảng cáo Linkedln cho bài đăng được tài trợ để dẫn click tới trang web.,8:49,Video,
,,,,,,,Phần 8: Quảng cáo di động cùng mMedia.,,,,
,,,,,,,,Giới thiệu về quảng cáo trên di động mMedia.,3:21,Video,
,,,,,,,,"Tạo banner quảng cáo cỡ 728 x90, 480x60, 300x250 bằng Canva",12:51,Video,
,,,,,,,,Tạo ra chiến dịch quảng cáo mMedia cho 5 quảng cáo banner với 0.05$/click,11:01,Video,
,,,,,,,Phần 9: Mẹo quảng cáo doanh nghiệp trả giá trên click và chiến lược với khách hàng.,,,,
,,,,,,,,Thanh toán cho khách hàng theo chiến dịch theo tháng có vẻ là cách làm tốt nhất đối với bạn và khách hàng.,6:10,Video,
,,,,,,,,Các yếu tố thành công then chốt cho việc thiết lập trang web quảng cáo PPC của bạn.,6:53,Video,
,,,,,,,,Tại sao lại khó tìm được những khách hàng trả tiền cho mỗi lần nhấp chuột và đây là một thị trường tiềm năng,10:50,Video,
,,,,,,,Phần 10: Tổng kết khóa học và tài liệu tặng kèm.,,,,
,,,,,,,,Tổng kết về thành công của quảng cáo PPC.,6:06,Video,
,,,,,,,,Google Analytics tạo URL liên kết trực tiếp.,1 trang,Document,
,,,,,,,,"$ 0,01 CPC có khả thi tại Mỹ với Buzzcity?",2:19,Video,
,,,,,,,,Ai là người sẵn sàng để quảng cáo trên Buzzzcity và nó tốn bao nhiêu tiền?,5:03,Video,
