Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,"Chúng ta sẽ xem chi tiết về cách làm như nào để viết được những bài nghiên cứu tình huống, các báo cáo nghiên cứu chuyên sâu, những bài viết quảng cáo trên mạng sao cho tối ưu? Ngoài ra còn phải làm sao để có được tiếng nói trong mảng này - một chuyện ngành yêu cầu chuyên môn biên tập phải thật tốt. Và tôi cũng sẽ giới thiệu đến bạn thế hệ đầy quyền lực đi đầu về bán hàng từ trước tới nay. Với những ví dụ thực tế, bạn có thể nhìn thấy thành phẩm của chính mình trông ra làm sao và bạn sẽ cảm thấy như thế nào.",,Sử dụng sức mạnh của từ ngữ để lôi kéo khách hàng tiềm năng,,,Tạo dựng hình ảnh cá nhân,2:20,Video,
,,,AI SẼ LÀ NGƯỜI HƯỞNG LỢI?,,Vô số các ví dụ thực tế hữu ích.,,,Tiêu đề - 11 cách nghĩ ra tiêu đề thật ấn tượng ,9:44,Video,
,,,"Ai sẽ là người được hưởng lợi? Vâng, doanh nhân và những người khởi nghiệp. Tất nhiên là cả chủ sở hữu những công ty nhỏ nữa. Bất cứ ai làm về mảng marketing trong công ty, muốn nâng cao kỹ năng và khả năng thăng tiến của mình. Và cuối cùng là bất kỳ ai đã từng tham gia các khóa học của tôi như ""Làm thế nào để trở thành một người viết bài quảng cáo tự do thành công"" hay ""Làm việc ở nhà"". Khóa học này sẽ giúp cải thiện kỹ năng viết kinh doanh của bạn.",,,,,Liên hệ ngay! (Call-To-Action),6:46,Video,
,,,"Và hãy nhớ, bạn được đảm bảo 100% tiền hoàn lại, an toàn tuyệt đối phải không? Bạn không mất gì cả, thế nên còn chần chừ gì nữa mà không tham gia ngay với tôi, một cuộc hành trình đầy thú vị!",,,,,Bảng thuật ngữ,5 trang,Document,
,,,,,,,"Phần 4: Đặc trưng, lợi ích và lợi thế - Chúng ta đều dễ nhầm ở đây",,,,
,,,,,,,,"Đặc trưng, lợi ích và lợi thế",7:09,Video,
,,,,,,,Phần 5: Sắp xếp bài viết quảng cáo của bạn hiệu quả nhất như nào?,,,,
,,,,,,,,Làm quen với công thức AIDA (Attention – Interest – Desire – Action),5:59,Video,
,,,,,,,,"Bài viết quảng cáo bán hàng cho mô hình Doanh nghiệp với Khách hàng (B2C), mô hình AIDA trong thực tiễn",4:32,Video,
,,,,,,,,Bài viết quảng cáo cho mô hình Kinh doanh B2B cùng ví dụ,9:10,Video,
,,,,,,,,BÀI TẬP - thử mô hình AIDA,3:01,Video,
,,,,,,,,Bài viết sử dụng AIDA của tôi,4:28,Video,
,,,,,,,,Nâng cao về AIDA,4:08,Video,
,,,,,,,Phần 6: Viết bài quảng cáo - làm thế nào để viết một Thông cáo báo chí và cho xuất bản?,,,,
,,,,,,,,Thông cáo Báo chí của Pseudo,4:07,Video,
,,,,,,,,Thông cáo Báo chí của Anatomy,9:43,Video,
,,,,,,,,Tập san trực tuyến,2:16,Video,
,,,,,,,,Tìm kiếm những tạp chí và cổng thông tin thương mại sẽ xuất bản trong tương lai?,6:05,Video,
,,,,,,,,Tìm kiếm các blogger và nhà báo trong lĩnh vực mà bạn quan tâm?,6:40,Video,
,,,,,,,,Press Room,3:30,Video,
,,,,,,,,9 thủ thuật viết bài quảng cáo để tiếp cận với truyền thông,9:59,Video,
,,,,,,,Phần 7: Các case study mà bạn cần biết,,,,
,,,,,,,,Làm thế nào để tối đa hóa ảnh hưởng của một case study? Hãy xem và cảm nhận!,7:08,Video,
,,,,,,,,Cách dễ nhất để làm nên một case study? ,5:05,Video,
,,,,,,,,Tính thiết thực của việc nghiên cứu case study,5:11,Video,
,,,,,,,Phần 8: Viết cho video,,,,
,,,,,,,,Nó bao gồm những gì?,3:36,Video,
,,,,,,,,Viết kịch bản,9:14,Video,
,,,,,,,,Autocue Free và cách dùng nó,5:50,Video,
,,,,,,,Phần 9: Bí mật luôn được giữ kín của marketing,,,,
,,,,,,,,Báo cáo nghiên cứu chuyên sâu (White Papers) là gì? (cách hiệu quả nhất để tạo ra doanh thu trong lĩnh vực B2B),3:00,Video,
,,,,,,,,Quản lý thông tin khách hàng,3:52,Video,
,,,,,,,,Các báo cáo nghiên cứu chuyên sâu trông như thế nào?,2:00,Video,
,,,,,,,Phần 10: Các mẫu và link hữu ích,,,,
,,,,,,,,30 mẫu,4 trang,Document,
