Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,"Dù sao, bạn có thể đọc thêm về tôi và cuộc sống thực đầy phiêu lưu của tôi để tìm ra, cảm nhận và hiểu về chiến thuật tự vệ hay nhất trên thế giới trong ""tiểu sử"" của tôi phần trên bên phải của trang này.",,,,,Mặt nạ Đen: Đối kháng đặc biệt I,25:59:00,Video,
,,,"Nhưng hãy tạm quên nó đi,",,,,,Mặt nạ Đen: Đối kháng đặc biệt II,23:53,Video,
,,,Đó không phải là tất cả những gì quan trọng.,,,,Phần 3: Cận chiến đường phố,,,,
,,,"Điều quan trọng là, trong nhiều năm qua, tôi đã được giảng dạy (và hoàn thiện) những kỹ thuật chiến đấu bí mật được phát minh trong Thế chiến thứ 2 cho phép bạn làm tổn thương, làm tê liệt và thậm chí giết chết những kẻ tấn công đe dọa bạn, người vợ của bạn hoặc con bạn...",,,,,Thực chiến đường phố I,7:31,Video,
,,,"Không cần phải được nhanh, mạnh hay thể chất tốt.",,,,,Thực chiến đường phố II,8:12,Video,
,,,Không cần phải khổ luyện trong thời gian dài mệt mỏi.,,,,,Thực chiến đường phố III,4:28,Video,
,,,Không cần phải có sẵn những kinh nghiệm thực chiến nào.,,,,,Thực chiến đường phố IV,9:52,Video,
,,,"Bạn biết càng ít về chiến đấu thực tế bao nhiêu, ""Kỹ thuât cận chiến"" càng giúp bạn hiệu quả hơn.",,,,,Thực chiến đường phố V,4:09,Video,
,,,SAO CÓ THỂ NHƯ VẬY:,,,,,Thực chiến đường phố VI,6:26,Video,
,,,"Để trả lời câu hỏi đó, tôi sẽ kể với bạn một câu chuyện về quân đội mà hầu hết tất cả các Giáo viên ""võ thuật"" đều không muốn bạn biết.",,,,,Thực chiến đường phố VII,21:43,Video,
,,,"Thẳng thắn mà nói, ngay cả chính phủ Mỹ cũng sẽ phủ nhận những gì tôi sắp nói.",,,,,Thực chiến đường phố VIII,7:16,Video,
,,,Đây:,,,,,Thực chiến đường phố IX,14:42,Video,
,,,"Gần 80 năm trước, vào đêm trước chiến tranh thế giới 2, đã có một cuộc họp trong Nhà của các Lãnh chúa ở London. Tham dự còn có một số những người giàu có và quyền lực nhất trên thế giới bao gồm các tỷ phú (chỉ có một số ít ở thời điểm đó), các nhà ngoại giao, các vua chúa, các nhà lãnh đạo thế giới, tổng thống, và những người thuộc thế hệ ""tinh hoa"" mạnh mẽ khác, những người có tiền và quyền lực.",,,,,Thực chiến đường phố X,14:18,Video,
,,,Những người này là đang tuyệt vọng để tìm câu trả lời cho một câu hỏi và một câu hỏi duy nhất:,,,,,Thực chiến đường phố XI,3:54,Video,
,,,Đâu là kỹ thuật hiệu quả nhất trong đối kháng?,,,,,Thực chiến đường phố XII,6:39,Video,
,,,Tại sao họ muốn biết câu trả lời cho câu hỏi này?,,,,,,,,
,,,"Bởi vì họ, những kẻ đã sợ hãi (và đúng là như vậy) sợ rằng họ sắp mất đi toàn bộ tài sản của mình cho mối đe dọa lớn nhất từng thấy trong nhân loại",,,,,,,,
,,,"Và như vậy, những võ sư châu Âu đã phối hợp với chính phủ Anh để thiết lập nhóm nhỏ của ""các kỹ sư chiến đấu"" và nghiên cứu những kỹ thuật chiến đấu cho các quốc gia trên khắp thế giới .",,,,,,,,
,,,Và đây là những gì họ thu hoạch được,,,,,,,,
,,,"Sau nhiều tháng đặt hàng ngàn kỹ thuật di chuyển (tấn pháp, bộ pháp), phương pháp và chiến lược dưới kính hiển vi, các ""nhà khoa học chiến đấu"" phát hiện ra có thực sự chỉ có ba ""sự thật"" để dành chiến thắng và thống trị một cuộc ẩu đả dữ dội (cho dù trên chiến trường hay trên đường phố):",,,,,,,,
,,,Thứ nhất,,,,,,,,
,,,"Trong một cuộc chiến thực tế ... khi adrenaline( một loại chất chất do não tiết ra tạo cảm giác hưng phấn kích thích tăng cường khả năng phản xạ của cơ thể) và cảm xúc của bạn giận vượt khỏi tầm kiểm soát ... sẽ không thể thực hiện những cú đá phức tạp, cú đấm hay những cú quật như đã dạy trong 99% các môn phái",,,,,,,,
,,,Thực tế là,,,,,,,,
,,,"Càng nhiều kỹ thuật di chuyển phòng vệ mà bạn biết. ..càng khiến bạn trở nên tê liệt, bị động trong thực chiến",,,,,,,,
,,,"Có nghĩa là tất cả các kỹ thuật lạ mắt, đá và đấm mà các ""sư phụ"" của bạn đã chỉ dạy, trên thực tế trở nên nhảm nhí khi nó ứng dụng vào thực tế",,,,,,,,
,,,"Lý do chính là họ đã phụ thuộc vào quá nhiều các kỹ thuật, hàng trăm động tác , chuyển động ...thay vì chỉ cần 1 số động tác nhỏ để thực hiện khi lâm trận và những chuyển động đơn giản",,,,,,,,
,,,,,,,,,,,
,,,Rõ ràng là:,,,,,,,,
,,,"Những chuyển động ""Phức tạp"", gồm những chuyển động đòi hỏi sự phối hợp của nhiều bộ phận cơ bắp, ngắm và bắn, và chỉ là những thế võ dạy trong dojo như đấm móc, đá thẳng, khóa cổ tay, ném hông, vv",,,,,,,,
,,,"Những chuyển động ""Rõ ràng"": là những động tác bạn có thể làm theo phản xạ mà không hề suy nghĩ giống như chạy, nâng cánh tay của bạn trên đầu của bạn hay nhấc gót chân lên khỏi mặt đất.",,,,,,,,
,,,"Thú vị rằng trong những trường võ ""chính thống"" , đặc biệt là võ tự vệ trong 80 năm sau đó, vẫn không chịu thừa nhận vấn đề này. (Và nhiều người sẽ không bao giờ thừa nhận điều đó. Bởi vì thực tế, họ sẽ được mất sự nghiệp kinh doanh của mình nếu học sinh biết rằng tất cả những cú đấm, đá ""hào nhoáng"" đó thật sự là vô ích)",,,,,,,,
,,,"Và điều này chỉ là một trong những sự thật không thể phủ nhận mà họ đã nhận ra được từ chương trình ""phòng thí nghiệm chiến đấu.""",,,,,,,,
,,,Sự thật về chiến đấu Thứ 2,,,,,,,,
,,,"Tất cả mọi người (không quan trọng tầm thước thể trạng, sức mạnh hay mức độ kỹ năng của họ) đều có những điểm dễ bị tổn thương giống nhau trên cơ thể của họ.",,,,,,,,
,,,"Những điểm bộ phận này được biết đến từ lâu bởi các chiến binh cổ đại Trung Quốc, sát thủ ninja ưu tú hay Samurai-giống như những điểm ""chết nguy hiểm"" trong một bộ áo giáp ...",,,,,,,,
,,,Nó thât sự rất nguy hiểm,,,,,,,,
,,,Chấn thương.. tê liệt... hoặc thậm chí chết người,,,,,,,,
,,,MỘt vài điểm rất rõ ràng có thể nhận thấy như : Mắt và tinh hoàn,,,,,,,,
,,,"Rất nhiều người trong chúng ta không biết đến những điểm yếu chí mạng như Gót chân Asin của mình và do đó, hiếm khi được bảo vệ trước sự tấn công. Mọi người thậm chí không nhận ra rằng họ có chúng trên cơ thể mình!",,,,,,,,
,,,Điều này mang đến điểm nhìn sâu sắc thứ ba mà các chuyên gia chiến đấu đã phát hiện ra:,,,,,,,,
,,,Cốt lõi của sự chiến đấu # 3:,,,,,,,,
,,,"Bạn chỉ cần biết các ""yếu"" điểm ở đâu ... và làm thế nào để tấn công chúng (sử dụng động tác vận động thô đơn giản, bạn có thể làm mà không hề suy nghĩ) ... bạn có thể giành chiến thắng bất kỳ cuộc chiến, chống lại bất kỳ người nào (thậm chí nhiều người có vũ trang) ...",,,,,,,,
,,,Trong năm giây hoặc ít hơn!,,,,,,,,
,,,Không quan trọng nếu bạn đang di chuyển trong bóng tối và không thể nhìn thấy hoặc nghĩ.,,,,,,,,
,,,Nếu bạn đang bị chấn thương hoặc bất động.,,,,,,,,
,,,"Hoặc ngay cả khi bạn đang bị đe dọa bởi dao hoặc súng, hoặc bị tấn công bởi một người nào đó mạnh mẽ hơn, nhanh hơn và nhiều kinh nghiệm hơn bạn.",,,,,,,,
,,,"Thành thật mà nói, không gì là vấn đề nếu bạn hiểu được ba sự thật đơn giản ở trên.",,,,,,,,
,,,"Đó là lý do tại sao hệ thống các ""nhà phân tích chiến đấu"" WW2 này được tạo ra không giống như bất cứ điều gì trên thế giới đã được chứng kiến... hoặc đã từng nghe kể.",,,,,,,,
,,,"Và Đức quốc xã - dù chúng độc ác, bạo lực và địa ngục như thế nào - vẫn không bao giờ biết những gì đang chống lại họ!",,,,,,,,
,,,"Trong thực tế, những người lính sử dụng kỹ năng giết chóc này đã trở thành huyền thoại vì đã giết hàng chục lính Đức vũ trang và biệt kích tinh nhuệ của Nhật Bản ...",,,,,,,,
,,,,,,,,,,,
,,,Chỉ với tay không!,,,,,,,,
,,,"Nghe thật điên rồ, phải không?",,,,,,,,
,,,"Tôi biết ... nhưng thậm chí khó tin hơn là ... trong nhiều trường hợp, các ""Lính tinh nhuệ"" thậm chí không thèm sử dụng vũ khí của họ (""quá chậm và vụng về"", theo họ báo cáo).",,,,,,,,
,,,"Thay vào đó, họ sẽ chỉ sử dụng những chuyển động cực kỳ hiệu quả mà họ đã được dạy mấy lần trong đêm trước khi chiến đấu.",,,,,,,,
,,,Thật khó tin khi chỉ cần suy nghĩ về nó.,,,,,,,,
,,,"Những người lính - một số họ trong tình trạng sức khỏe ko tốt vì thực phẩm tệ hại và hút thuốc như ống khói đã có thể tìm hiểu (và làm chủ) những động thái trong một ngày cuối tuần cực ngắn, và sau đó chống lại Đức quốc xã trong Thế chiến lần thứ 2 và, tiếp tục là, là những người cộng sản ở Hàn Quốc và Việt Nam. (Sau đó Washington coi hệ thống này là quá ""tàn bạo"" - theo nghĩa đen và cấm chúng tôi dạy nó cho binh lính của chúng tôi)",,,,,,,,
,,,"Dù gọi cách nào đi chăng nữa, chúng được gọi là hệ thống tự vệ gây chết người: ""Kỹ thuật cận chiến""",,,,,,,,
,,,Và hãy để tôi nói với bạn điều này ...,,,,,,,,
,,,Giống như một anh lính được đào tạo tốt nhất để trở thành lính đánh thuê và kẻ giết người chuyên nghiệp ... Tôi đã học được rất nhiều chiến thuật tự vệ hết sức hữu ích và kinh khủng.,,,,,,,,
,,,"Thành thật mà nói, một số phương pháp bạo lực điên rồ tôi học được từ những sát thủ Ả Rập ở Ai Cập, những người lính Israel đóng quân ở Bờ Tây, và số những Samurai cuối cùng còn sót lại (trong khi đi bộ qua châu Á) nằm trong số những kỹ thuật chiến đấu nguy hiểm nhất từng được phát minh.",,,,,,,,
,,,Tuy nhiên những thứ trên còn không nguy hiểm bằng hệ thống kỹ thuật dưới đây,,,,,,,,
,,,"Trong thực tế, Cận chiến là hệ thống phòng thủ duy nhất thực sự gây chết người trên thế giới:",,,,,,,,
,,,"• KHÔNG đòi hỏi rất nhiều thời gian để làm chủ - Bạn có thể tìm hiểu nó, trong một vài giờ, ngay cả khi bạn là một ""lính mới""",,,,,,,,
,,,"Không cần bạn phải có điều kiện thể chất tuyệt vời. Tôi đã từng chứng kiến một gã, bụng bia mông bự dùng cận chiến để ""đưa"" một anh chàng lính trẻ với nhiều kinh nghiệm hơn - được coi là một võ sĩ giỏi - vào phòng cấp cứu",,,,,,,,
,,,"KHÔNG làm bạn bị thương khi thực hiện, Một lần nữa, đây là những vận động đơn giản . Và đó là lý do tại sao, ngay cả những người lính với đôi chân của họ bị thổi bay đã có thể tự bảo vệ mình chống lại kẻ thù vũ trang đang chốt giữ ở trên họ trong chiến hào.",,,,,,,,
,,,"KHÔNG yêu cầu bất kỳ sự thực hành nào khi bạn học nó, nó như ""khóa"" tâm trí của bạn, thần kinh của bạn và thậm chí cả các sợi cơ của bạn mãi mãi. Bạn không thể quên nó ngay cả khi bạn muốn. Nó giống như một vũ khí gắn vào chân của bạn 24/7 - 365 ngày mỗi năm. Nó đã sẵn sàng để được rút ra sử dụng vào bất cứ lúc nào, ở bất cứ nơi nào, và trong bất kỳ trường hợp nào.",,,,,,,,
,,,Đây không phải là trò đùa,,,,,,,,
,,,"Với Cận chiến, bạn có thể hạ gục một người đàn ông gấp hai lần kích thước và trọng lượng của bạn ngay cả khi bạn có thể trượt những mục tiêu bạn đang cố gắng để đánh trúng!",,,,,,,,
,,,"Đó là lý do tại sao nó hoàn hảo cho những người như bạn, những người không muốn tham gia những lớp học tự vệ khác... không muốn thực hành hàng chục những di chuyển và kỹ thuật ... hoặc những người chỉ đơn giản là muốn tìm hiểu làm thế nào để chiến đấu nhanh nhất có thể.",,,,,,,,
,,,"Đây cũng là lý do tại sao những người lính ưu tú, hay cả lính đánh thuê máu lạnh (người chỉ biết giết, làm kẻ khác đau đớn và tổn thương) đi hàng ngàn dặm (và trả tiền cho tôi một khoản không hề nhỏ) để học tại cơ sở của tôi ở thành phố New York.",,,,,,,,
,,,Và đó là những gì được nhắc tới trong các chương trình truyền hình lớn như The Today Show và Eye Witness News,,,,,,,,
,,,Dạy kỹ thuật Cận chiến,,,,,,,,
,,,Với khán giả trên truyền hình quốc gia.,,,,,,,,
,,,Và biết gì không?,,,,,,,,
,,,"Chỉ với $14,987.00 mỗi buổi học để tìm hiểu hệ thống này một cách riêng tư ... Tôi vừa ""sắp xếp"" nó để bạn có thể tìm hiểu hệ thống chiến đấu tiên tiến này trong sự riêng tư tại nhà của bạn theo từng phần của chương trình.",,,,,,,,
,,,Hãy để tôi giải thích:,,,,,,,,
,,,"Nhiều năm trước (ngay sau vụ khủng bố 9-11), tôi đã quyết định tạo ra hệ thống này cho những người dân thường không thể đủ khả năng trả giá $14,987.00 cho tôi.",,,,,,,,
,,,Rõ ràng thế giới là quá bạo lực để võ thuật thông thường có thể chống lại. Và tôi cảm thấy mình có nghĩa vụ để làm cho nó có thể đến với tất cả mọi người ... $14k chỉ giống như ai đó thả một phần tư đô la vào cốc của một người đàn ông vô gia cư.,,,,,,,,
,,,"Và như vậy, tôi đặt toàn bộ những kỹ thuật cận chiến vào một loạt các đoạn video và cung cấp chúng với giá bằng một phần nhỏ của chi phí đào tạo trực tiếp",,,,,,,,
,,,"Kể từ đó, hàng ngàn người trên khắp thế giới đã mua khóa học này và học được hệ thống kỹ thuật này.",,,,,,,,
,,,Nó được giới thiệu trên truyền hình và đài phát thanh quốc gia và địa phương.,,,,,,,,
,,,"Nó được tìm thấy trong các trang web lớn và các tạp chí như Fox News, Blaze, World Net Daily, NewsMax, Black Belt Magazine, Muscle & Fitness, Tạp chí Đàn ông, Soldier Of Fortune, Inside Kung Fu, vv",,,,,,,,
,,,"Và một số võ sĩ tiên tiến nhất của thế giới đã ca ngợi nó như là cách hay nhất để chiến đấu mà họ đã từng thấy (trong thực tế, nhiều người trong số họ mua những bài học để họ có thể dạy cho sinh viên của họ!)",,,,,,,,
,,,"Và mặc dù phiên bản học cận chiến tại nhà này có giá trị như những khóa 2000 đô chỉ vài tháng trước, vì lý do tôi sẽ giải thích ngay ... chỉ trong một thời gian rất ít ... bạn có thể ...",,,,,,,,
,,,Hãy Xem Những Video này,,,,,,,,
,,,Thậm chí cả khi bạn không phải trả tiền,,,,,,,,
,,,Tôi sẽ giải thích ưu đãi đặc biệt này trong một giây.,,,,,,,,
,,,"Nhưng trước tiên, hãy ""chiêm ngưỡng"" những bí mật đáng kinh ngạc bạn sẽ tìm hiểu khi xem các DVD :",,,,,,,,
,,,"Làm thế nào để quăng BẤT CỨ người nào bay qua đầu của họ ... và bẻ gãy cánh tay của chúng nếu bạn muốn. (Tôi không quan tâm nếu bạn chỉ nặng 90 pounds hay ít hơn , hoặc là - như bạn sẽ thấy, kích thước vật lý của bạn không có ý nghĩa gì ở đây)",,,,,,,,
,,,Một sự kết hợp 2 đòn đánh liên hoàn CAM KẾT làm vỡ hàm kẻ tấn công ... trong lần duy nhất (sẽ phải mất sáu tháng phẫu thuật nha khoa để hắn có thể có thể nói chuyện và đứng hầu tòa),,,,,,,,
,,,"Bất ngờ với những ""tuyệt kỹ quân sự"" mà sẽ đưa bạn từ tân binh trở thành 1 người thiện chiến chỉ trong vài giờ ngắn ngủi.",,,,,,,,
,,,"Vì sao chỉ cần một sự thay đổi đơn giản trong ""tư duy"" của bạn sẽ tạo ra sự khác biệt khi bạn bị bao quanh bởi những tên côn đồ, các thành viên băng đảng và những kẻ cặn bã khác trên đường phố. Nó quyết định việc bạn là con mồi hay kẻ đi săn mồi.",,,,,,,,
,,,Làm thế nào để giật một khẩu súng ra khỏi tay của một tên Gangster và nhanh chóng xé rách những ngón tay của hắn (Và sau đó ngay lập tức hạ gục hắn mà không bỏ qua một nhịp.),,,,,,,,
,,,"Tẩu thoát và di chuyển một cách nhẹ hàng. (Hoàn hảo để dạy cho trẻ em và người vợ của bạn ... hoặc để sử dụng khi bạn đang bị tổn thương hoặc bị tấn công bởi những kẻ lớn hơn, nguy hiểm hơn )",,,,,,,,
,,,Làm thế nào để ngay lập tức giành chiến thắng trong một cuộc chiến nếu bạn không muốn tìm thấy chính mình trên mặt đất với một đối thủ lớn trên đầu của bạn,,,,,,,,
,,,"Một trong những sai lầm ""cơ bản"" ngay cả cảnh sát và binh sĩ cũng mắc phải (mặc dù đã phải đào tạo tốn kém rất nhiều) làm mất đi những ""lợi thế đào tạo"" của họ trong một cuộc chiến đường phố.",,,,,,,,
,,,"Làm thế nào để đưa thông tin chiến đấu ""mới"" vào bộ nhớ lâu dài và hệ thống thần kinh của bạn.",,,,,,,,
,,,"Làm sao để tránh được đòn tấn công bất ngờ từ một kẻ lớn hơn bạn. (Đó là tức thời, giữ cho bạn an toàn từ bất kỳ cú đánh nào, và hạ nốc ao đối phương, cho kẻ thù đo ván là động thái tiếp theo của bạn. Và nếu bạn... lớn hơn anh ta, thì càng dễ dàng để bạn có thể làm điều này!)",,,,,,,,
,,,Làm thế nào để có thể hạ một người đàn ông quá khổ xuống một cách dễ dàng ... mà không cần sử dụng bất kỳ sự vật lộn hay đấu vật di chuyển nào.,,,,,,,,
,,,"8 ""chiến thuật"" chiến đấu phối hợp bạn cần biết để giành chiến thắng trong việc chống lại bất kỳ kẻ tấn công nào, bao gồm những lỗi kiểu ""hollywood"" khủng khiếp mà khiến nhiều người bị thương hoặc bị chết. (Những gì bạn nghĩ là ""khuynh hướng bình thường"" thực tế 100% sai!)",,,,,,,,
,,,"Làm thế nào để phá được các cuộc tấn công đường phố phổ biến nhất với những đòn đơn giản, cách di chuyển duy nhất. (Ngay lập tức ""triệt tiêu"" những đòn tấn công từ những kẻ đường phố có kinh nghiệm đang nhắm vào bạn.)",,,,,,,,
,,,"Nhiều hơn , hơn nữa",,,,,,,,
,,,Bao gồm ... Làm thế nào để kiểm soát toàn bộ cơ thể của một kẻ tấn công lớn hơn và mạnh mẽ hơn với một đòn cùi chỏ .. Một cách bí mật (99% các võ sĩ không biết) để ngăn chặn một cú đấm 70 mã lực mà không cần ngăn chặn hoặc trốn tránh nó ... và thậm chí .. .,,,,,,,,
,,,Làm thế nào để hạ kẻ có kích thước và trọng lượng gấp 2 bạn ..mà ko cần làm gì ngoài việc sử dụng những ngón tay,,,,,,,,
,,,Thực tế đã chứng minh,,,,,,,,
,,,"Nếu bạn biết đúng nơi (và đúng cách) để ""chạm"" vào kẻ thù của bạn, anh ta sẽ mềm nhũn như một quả bong bóng dễ dàng cho phép bạn xử lý hoặc kết thúc trận đấu (tùy theo cách "" chèo lái"" của bạn).",,,,,,,,
,,,"Không quá dài, không quá mất công thực hành",,,,,,,,
,,,Không phải khổ luyện hàng trăm kỹ thuật tẻ ngắt và vô dụng trong thực chiến,,,,,,,,
,,,Không phải đổ mồ hôi ở võ đường với những đứa trẻ con hay đám thanh thiếu niên đáng ghét,,,,,,,,
,,,Hơn nữa,,,,,,,,
,,,"Vì tôi tôi là võ sư chuyên nghiệp đầu tiên (tôi đã dành nhiều năm giảng dạy trong hệ thống trường công ở New Jersey), tôi tạo ra những đoạn phim và xây dựng những ""kỹ thuật nhanh"" để bất cứ ai có thể hấp thụ các thông tin càng nhanh càng tốt (Bất kể phong cách học tập của bạn như thế nào)",,,,,,,,
,,,chúng dược thiết kế đặc biệt để có thể học và trở thành cao thủ chỉ trong vài giờ,,,,,,,,
,,,Cuối cùng :,,,,,,,,
,,,"Với nhũng kỹ thuật chuyển động cơ bản được sử dụng, chỉ cần học qua 1 lần, bạn ""xóa sạch"" lối suy nghĩ cũ",,,,,,,,
,,,"Điều này cơ bản nghĩa là ""đường dây"" bên trong kết nối cơ thể và tâm trí của bạn sẽ tự động phản xạ giúp cho tâm trí bạn tự động hoạt động hiệu quả hơn.",,,,,,,,
,,,"Bạn sẽ có thể suy nghĩ nhanh hơn, rõ ràng hơn và dứt khoát hơn bao giờ hết. Tất cả mọi thứ bạn đang thực hiện - công việc của bạn, sự nghiệp kinh doanh hay thậm chí là sân golf - sẽ được nâng lên một mức cao hơn so với những người xung quanh bạn.",,,,,,,,
,,,"Đây là một ""tác dụng phụ"" đáng kinh ngạc, bạn sẽ nhận thấy gần như ngay lập tức.",,,,,,,,
,,,Chờ mà xem,,,,,,,,
,,,"Hãy xem điều gì xảy ra khi mọi người không tránh đường cho bạn trên một vỉa hè đông đúc. Bạn bè của bạn, hàng xóm và đồng nghiệp bắt đầu đến với bạn để được tư vấn về tự vệ. Vợ của bạn ngay lập tức nhìn bạn bằng con mắt khác, bởi nàng biết người đàn ông của mình có thể chăm sóc mình - và thật sự bảo vệ của cô ấy và các con cô nếu xảy ra điều tồi tệ nhất.",,,,,,,,
,,,Vì sao tôi bán khóa học này gần nhu cho?,,,,,,,,
,,,Đó là một câu hỏi lớn.,,,,,,,,
,,,Và tôi chắc chắn đã tự hỏi điều tương tự.,,,,,,,,
,,,"Sự thật là, tôi đã bán được những bài học video này với mức giá lên tới 2.000 USD và vẫn có nhiều các đơn đặt hàng từ những người nghe nói về chúng tôi từ bạn bè của họ hoặc nhìn thấy tôi thể hiện nó trên truyền hình quốc gia.",,,,,,,,
,,,Nhưng đây là điều chính:,,,,,,,,
,,,Tôi gặp rất nhiều người trong lĩnh vực kinh doanh này:,,,,,,,,
,,,"Không chỉ sinh viên và ""người hâm mộ"" ... nhưng quân đội và chính phủ, những nhà phân tích an ninh cấp cao (dù tôi phải đi ""cửa sau"" theo nghĩa đen, do chính quyền cấm binh sĩ và các đại lý của chúng tôi sau khi bại trận ở Việt Nam).",,,,,,,,
,,,Và tôi BIẾT loại công cụ điên rồ để tác động các fan hâm mộ ở nước ta.,,,,,,,,
,,,"Tôi đã nhìn thấy thống kê, báo cáo và dự báo mà tôi khá chắc chắn rằng sẽ gây ra sự hoảng loạn trên toàn quốc nếu tất cả mọi người biết sự thật.",,,,,,,,
,,,Tin tôi đi ...,,,,,,,,
,,,"Dù bạn nghĩ rằng bạn có thể biết về tội phạm và bạo lực (từ đọc báo và nghe nói chuyện phát thanh) thì nó chỉ là một câu chuyện được ""tưới xuống"" để giữ công chúng được bình tĩnh và danh tiếng của các chính trị gia được che chở",,,,,,,,
,,,"Dù bạn nghĩ rằng bạn có thể biết về tội phạm và bạo lực (từ đọc báo và nghe nói chuyện phát thanh) chỉ là một ""sự rót thồn tin xuống"" phiên bản của câu chuyện có thật nghĩa là để giữ bình tĩnh cho công chúng và các chính trị gia.",,,,,,,,
,,,... khủng bố quốc tế đang được Washington của chúng ta mời về ...,,,,,,,,
,,,... Và số lượng ngày càng tăng nghị sĩ cánh tả trong Quốc hội thông qua luật mà trao quyền cho bọn tội phạm và thiến kẻ như bạn ...,,,,,,,,
,,,... biết làm thế nào để đá đít của một ai đó như việc thả một đồng xu không còn là một điều xa xỉ.,,,,,,,,
,,,Nó là rất quan trọng đối với bạn và sự tồn tại của gia đình bạn!,,,,,,,,
,,,"Và tôi không muốn bất kính với bất kỳ ai ... tuy nhiên võ thuật ""cổ xưa"" sẽ không giải quyết được vấn đề này.",,,,,,,,
,,,"Những khóa học ""tự vệ bằng cách tát lẫn nhau"" $29 từ Internet và lớp võ thuật sẽ không có ích gì cho bạn trong cuộc sống thực - nơi không có luật lệ hay trọng tài để làm mọi việc ""công bằng""",,,,,,,,
,,,"Và vì điều này, tôi chỉ không nghĩ rằng những người như bạn phải thế chấp nhà để có được những bài học này (đó chính xác là những gì một anh chàng muốn làm và điều khiến tôi thử nghiệm thỏa thuận này ngay từ đầu).",,,,,,,,
,,,"Thay vào đó, tôi muốn bạn tham gia vào hệ thống này - mà không có áp lực tài chính. Đó là lý do tại sao các bài đào tạo Cận chiến ""cốt lõi"" của tôi có mức giá phù hợp với mọi túi tiền.",,,,,,,,
,,,Và hãy xem này:,,,,,,,,
