Alias,Title,Subtitle,Description,Requirement,Benefit,Audience,Section,Lecture,Duration / format,Type,Link
,,,GHI CHÚ phát hành của phiên bản 2.0:,,,,,SideBYSide: Cái nhìn bên trong về phỏng vấn thị trường mục tiêu,4:02,Video,
,,,"Khóa học có những phần giới thiệu hoàn toàn mới. Chúng tôi đã ghi hình lại phần giới thiệu khóa học, giới thiệu các chương, và kết luận để đưa vào những tài liệu mới.",,,,,SideBYSide: Phương thức nhanh chóng truy cập Dữ liệu Nhân khẩu học công khai,4:25,Video,
,,,"Bây giờ bạn có thể dành được những ngôi sao về marketing thị trường xuyên suốt khóa học. Nếu bạn hoàn thành khóa đào tạo, bạn sẽ kiếm được ngôi sao siêu cấp cho phép bạn tải về hình nền ngôi sao siêu cấp như lời nhắc nhở thường xuyên về kĩ năng sử dụng growth hacking của bạn.",,,,,"Góc nhìn Eazl: Michele Chaboudy, nhà đầu tư thiên thần và hỗ trợ về tính phù hợp giữa Sản phẩm/Thị trường",11:17,Video,
,,,Bạn được truy cập đến gần hai giờ đồng hồ vào SideBySides để hỗ trợ những kĩ năng kỹ thuật sau đây:,,,,,Tư duy của nhà Growth Hacker,3 câu hỏi,Quiz,
,,,Phân tích thị trường mục tiêu,,,,,Bạn đã giành được được ngôi sao của Insight!,Văn bản,Text,
,,,Sử dụng dữ liệu Google để truy cập Thống kê nhân khẩu học công khai.,,,,,Tiếp cận nhóm marketing tư nhân đầu não,Văn bản,Text,
,,,Sử dụng Thư viện phân tích giải pháp của Google.,,,,"Phần 3: Phân tích tinh gọn: thí nghiệm, học hỏi, điều chỉnh và lặp lại ",,,,
,,,Thiết kế các kênh phân tích dễ theo dõi.,,,,,Giới thiệu về phần 3,1:00,Video,
,,,Sử dụng các kênh công cụ hình ảnh hóa.,,,,,Chuyển động khởi nghiệp tinh gọn là gì?,2:17,Video,
,,,"Nghiên cứu nhà báo, những người viết những câu chuyện tương tự nhau.",,,,,Hoạt động học: Kiểm tra việc học tinh gọn tuyệt đối,Văn bản,Text,
,,,Tạo ra những đoạn danh sách Email khách hàng có phân khúc,,,,,Học khi nào và làm thế nào để sử dụng Growth Data,3:05,Video,
,,,Tích hợp email tự động,,,,,Nhận biết ma trận nào đáng để bạn chú ý tới,2:47,Video,
,,,Chiến dịch gửi email marketing tự động,,,,,Cách sử dụng phép thử A/B bằng tay và tự động,2:18,Video,
,,,Thiết lập nhóm và chiến dịch Adwords (là một dịch vụ thương mại của Google cho phép khách hàng mua những quảng cáo bằng chữ hoặc hình ảnh tại các kết quả tìm kiếm hoặc các trang web do các đối tác Google Adsense cung cấp),,,,,SideBYSide: Phép thử A/B bất thường và tự động,9:40,Video,
,,,Thiết lập một danh sách những người đã truy cập vào trang web bán hàng của bạn nhưng ko có động thái gì trên Adwords,,,,,Góc nhìn EazlView: Brian Taylor từ Rackspace nói về tối ưu hóa và UX (trải nghiệm khách hàng),22:40,Video,
,,,Thiếp lập danh sách Facebook Remarketing,,,,,Sử dụng phân tích tinh gọn,3 câu hỏi,Quiz,
,,,Thiết lập Remarketing hình ảnh sôi động bằng Adwords,,,,,Bạn đã giành được ngôi sao thích nghi!,Văn bản,Text,
,,,Chúng tôi đã bổ sung định dạng pdf trong Yahoo! Với khả năng miêu tả tính cách người dùng Yahoo! đang tìm việc để làm giàu kho tài nguyên cho Phần giảng dạy về Phát triển Lý lịch tâm lý học khách hàng,,,,Phần 4: Học cách phân tích lượng truy cập web và thị yếu của người dùng,,,,
,,,Tài khoản Linkedln và Twitter của một vài chuyên gia về các vấn đề trong khóa học. Kết nối với họ ngay!,,,,,Giới thiệu về phần 4,1:12,Video,
,,,Cập nhật phiên bản 2.1,,,,,Cách tính lượng truy cập và người dùng sử dụng lại,1:33,Video,
,,,"Bây giờ bạn có bản tóm lược cuộc phỏng vấn cho các cuộc phỏng vấn chuyên gia với Brian Taylor, James Kenler, và Reva Minkoff! Hãy nắm bắt lấy những điểm then chốt của họ ngay!",,,,,Học qua hành động: tìm và đánh dấu mốc tỉ lệ rời trang (bounce rate) của bạn,Văn bản,Text,
,,,Cập nhật phiên bản 2.2.1,,,,,Cách đo mức độ gắn kết và hành động của người dùng,1:47,Video,
,,,"Có một cuộc phỏng vấn mới trong phần cuối cùng với giảng viên của chúng tôi, một nhà phát triển di động và giáo viên phát triển phần mềm. Nội dung xoay quanh việc sử dụng APIs và đăng nhập xã hội trong marketing tăng trưởng",,,,,Nguồn/Trung gian: Lưu lượng truy cập chất lượng đến từ đâu?,2:18,Video,
,,,Cập nhật phiên bản 2.2.2,,,,,SideBYSide: Chuyến du lịch ngắn tìm hiểu trang phân tích Google,6:33,Video,
,,,Chỉnh sửa một Phần tập về hành động để cải thiện cột mốc của số liệu. Cám ơn Luka!,,,,,SideBYSide: 4 cách cải thiện tài khoản phân tích của bạn,4:46,Video,
,,,,,,,,SideBYSide: Cách thiết lập mục tiêu qua trang phân tích Google,3:51,Video,
,,,,,,,,SideBYSide: Tạo một bảng điều khiển phân tích tùy chỉnh,5:44,Video,
,,,,,,,,SideBYSide: Tính năng cảnh báo và tính năng cộng tác,3:40,Video,
,,,,,,,,Thuật ngữ phân tích Google,2 trang,document,
,,,,,,,,Góc nhìn Eazi: Reva Minkoff đến từ Digital4Startups nói về phân tích google,32:06:00,Video,
,,,,,,,,Trang web và ma trận di động với phân tích google,3 câu hỏi,Quiz,
,,,,,,,,Bạn đã nhận được ngôi sao quan sát!,Văn bản,Text,
,,,,,,,Phần 5: Học cách thiết kế phễu chuyển hóa sang bán hàng hiệu quả,,,,
,,,,,,,,Giới thiệu về chương 5,1:07,Video,
,,,,,,,,Các kênh kỹ thuật số: Gắn kết và sau đó sẽ bán,2:29,Video,
,,,,,,,,SIdeBYSide: Cách xây dựng các kênh theo dõi trong trang phân tích Google,7:10,Video,
,,,,,,,,SideBYSide: Tổng quan về một kênh kỹ thuật số,2:03,Video,
,,,,,,,,Hoạt động học: Nhận ra bản thân bản trong một kênh kỹ thuật số,Văn bản,Text,
,,,,,,,,5 cách làm tăng tỷ lệ chuyển đổi,3:15,Video,
,,,,,,,,Cách xây dựng một trải nghiệm người dùng tuyệt vời,2:17,Video,
,,,,,,,,Cách thiết kế một trang đích đến tuyệt đỉnh,2:42,Video,
,,,,,,,,CrowdSpaces:Tư tưởng của các nhà lãnh đạo về marketing kỹ thuật số đáng theo dõi,Text,Text,
,,,,,,,,SideBYSide: Cách sử dụng điểm đầu của tỉ lệ chuyển đổi,4:47,Video,
,,,,,,,,Bạn đã kiếm được ngôi sao tìm kiếm!,Văn bản,Text,
,,,,,,,"Phần 6: LTV, CAC và lợi nhuận từ Growth Hacking",,,,
,,,,,,,,Giới thiệu về phần 6,1:25,Video,
,,,,,,,,Học cách ước lượng LTV và CAC,3:21,Video,
,,,,,,,,SideBYSide: Ước lượng và sử dụng LTV cùng CAC,6:58,Video,
,,,,,,,,Hoạt động học: Ước lượng cá nhân mục tiêu qua LTV,Văn bản,Text,
,,,,,,,,Cách tăng lợi nhuận,3:11,Video,
,,,,,,,,Hướng dẫn của Eazl cho người dùng LTV cao cấp,4 trang,Document,
,,,,,,,,Bài học tình huống: Khi Groupon gửi cho bạn những người keo kiệt,Văn bản,Text,
,,,,,,,,Giá trị của khách hàng suốt đời và chi phí thu nạp khách hàng,3 câu hỏi,Quiz,
,,,,,,,,Bạn đã đạt được ngôi sao mặt trời!,Văn bản,Text,
,,,,,,,Phần 7: Học cách kiếm ROI từ phương tiện truyền thông đại chúng xã hội,,,,
,,,,,,,,Giới thiệu về phần 7,1:33,Video,
,,,,,,,,Học cách tư duy ngược,2:32,Video,
,,,,,,,,Growth Hacking nổi bật: Sự xuất hiện gây chấn động của Instagram,2 trang,Document,
,,,,,,,,5 cách để nổi tiếng trên phương tiện truyền thông đại chúng,2:55,Video,
,,,,,,,,Học cách tăng cường sức mạnh từ những người hâm mộ,3:14,Video,
,,,,,,,,Tìm hiểu về 4 ma trận phương tiện truyền thong đại chúng giàu ý nghĩa,2:34,Video,
,,,,,,,,SideBYSide: Lợi thế của Lịch trình xã hội,5:32,Video,
,,,,,,,,Hoạt động học: thiết lập tài khoản BufferApp của bạn,Văn bản,Text,
,,,,,,,,Cách sử dụng tìm kiếm UTM để tối ưu hóa Socal,2:51,Video,
,,,,,,,,SIdeBYSide: Phân tích tài nguyên qua công cụ tìm kiếm UTM,3:19,Video,
,,,,,,,,Chúng ta học được gì từ Growth hacking của Instagram,3 câu hỏi,Quiz,
,,,,,,,,Bạn đã đạt được ngôi sao xã hội!,Văn bản,Text,
,,,,,,,"Phần 8: Cách để lam truyền rộng: Người ảnh hưởng, PR và các kênh truyền thông đại chúng ",,,,
,,,,,,,,Giới thiệu về phần 8,1:19,Video,
,,,,,,,,Toán lan truyền toán và các động cơ phản lực Jetpacks,2:59,Video,
,,,,,,,,Hoạt động học: Ước lượng hệ số lan truyền của một bài đăng,Văn bản,Text,
,,,,,,,,Growth hacking nổi bật: chiến thắng của Cronut về sự lan truyền mảng quan hệ công chúng,2 trang,Document,
,,,,,,,,Cách làm việc với nhà báo và phương tiện truyền thông,3:06,Video,
,,,,,,,,SideBYSide: Cách tìm nhà báo phù hợp với câu chuyện của bạn,4:00,Video,
,,,,,,,,Góc nhìn Eazl: Joi Schoffler,17:20,Video,
,,,,,,,,SideBYSide: sử dụng danh mục nhanh để PR nhanh,3:57,Video,
,,,,,,,,Thuật toán lan truyền và quan hệ công chúng,3 câu hỏi,Quiz,
,,,,,,,,Bạn đã đạt được ngôi sao lửa!,Văn bản,Text,
,,,,,,,Phần 9: Để được tìm thấy: tìm kiếm từ khóa và chiến thắng dễ dàng cho SEO,,,,
,,,,,,,,Giới thiệu phần 9,2:10,Video,
,,,,,,,,Làm thế nào để có thể khám phá nhiều hơn với SEO,3:35,Video,
,,,,,,,,Hoạt động học: Sử dụng các xu hướng Google để tìm kiếm cơ hội với từ khóa,Văn bản,Text,
,,,,,,,,SideBYside: Tối ưu hóa tìm kiếm HTML dễ dàng,3:07,Video,
,,,,,,,,5 điểm trong danh sách kiểm tra của SEO về marketing nội địa,3:09,Video,
,,,,,,,,Trang web SEO và khám phá nội dung,3 câu hỏi,Quiz,
,,,,,,,,Growth hacking nổi bật: hãng AIRBNB và chiến lược gửi thư ngang tuyệt đình,2 trang,Document,
,,,,,,,,Chúng ta học được gì từ growth hacking của Airbnb?,2 câu hỏi,Quiz,
,,,,,,,,Bạn đã đạt được ngôi sao khám phá!,Văn bản,Text,
,,,,,,,Phần 10: Học cách kể những câu chuyện hấp dẫn,,,,
,,,,,,,,Giới thiệu về phần 10,1:40,Video,
,,,,,,,,Học cách viết khôn ngoan và sao chép đáng tin cậy,2:51,Video,
,,,,,,,,Nhu cầu vô hình và các cảm xúc đi kèm,1 trang,Document,
,,,,,,,,Hoạt động học: Tạo ra bản sao chép Allocentric ,Văn bản,Text,
,,,,,,,,5 phương thức để kể một câu chuyện hay hơn,2:17,Video,
,,,,,,,,Growth hacking nổi bật: Mint.com và Nền tảng giàu nội dung,1 trang,Text,
,,,,,,,,Chúng ta học được gì từ growth hacking của Mint.com?,2 câu hỏi,Quiz,
,,,,,,,,Học cách sử dụng hệ thống nội dung LITE,2:23,Video,
,,,,,,,,"Sao chép văn bản, StorYoutubeelling và chiến thuật nội dung",3 câu hỏi,Quiz,
,,,,,,,,Bạn đã đạt được ngôi sao kể chuyện!,Văn bản,Text,
,,,,,,,Phần 11: Học cách tạo ra được nhiều marketing email nhất,,,,
,,,,,,,,Giới thiệu về phần 11,1:30,Video,
,,,,,,,,Học những điều căn bản về marketing email,3:22,Video,
,,,,,,,,Hoạt động học: Cách hack đơn giản cho việc đặt đặt tên các nút của bạn,Văn bản,Text,
,,,,,,,,SideBYSide: Các chức năng quan trọng của nền tảng email của bạn,3:39,Video,
,,,,,,,,Growth hacking nổi bật: Gửi thư ghi chú tình yêu của Hotmail,1 trang,Document,
,,,,,,,,6 cách hack làm tăng trưởng số lượng email của bạn lên nhanh chóng,3:02,Video,
,,,,,,,,3 cách thức để tăng trưởng thông qua marketing email,3:15,Video,
,,,,,,,,SideBYSide: Cách tạo ra một mảng email tùy chỉnh,4:13,Video,
,,,,,,,,SideBYSide: Cách tích hợp kích hoạt Email tự động,7:31,Video,
,,,,,,,,SideBYSide: Thiết lập chiến lược email nhỏ giọt tự động,5:01,Video,
,,,,,,,,Góc nhìn Eazl: James Kenler từ carreerbuilder.com về các kênh kỹ thuật số và tự động hóa Marketing,22:39,Video,
,,,,,,,,Những chiến lược Marketing Email,3 câu hỏi,Quiz,
,,,,,,,Phần 12: ,"Phần 12: Các chiến lược thu hồi thanh toán: Tìm kiếm, Hiển thị và Tái marketing",,,
,,,,,,,,"TÌm kiếm, hiển thị, và tái quảng cáo marketing",3 câu hỏi,Quiz,
